Gene.Symbol,C_GSM764196.CEL,C_GSM764197.CEL,C_GSM764198.CEL,P_GSM764189.CEL,P_GSM764190.CEL,P_GSM764191.CEL,P_GSM764192.CEL,P_GSM764193.CEL,P_GSM764194.CEL,P_GSM764195.CEL
FN1,12.9996458461813,15.5264129288766,15.5315237837267,14.2225616253478,15.8778235490542,20.3918364866365,15.7046427085759,16.0988026962307,18.2281754894879,16.1538848217378
PYCRL,26.1613920845101,22.3100927149086,27.7779485718836,22.9171498946762,24.8317713892976,26.5878253272412,22.8313559730787,19.2727093795375,20.5418358885714,20.0881924157901
LINC01158,23.9417627745161,21.4336361315607,26.7795906227881,19.8891166958039,19.1282641312219,18.6052084667669,23.1441301613859,22.0938698589174,23.4048613607553,23.5119690772232
LOC441204,12.4540604590265,11.0310144458214,11.8423182160103,11.5771586809189,10.8248583279386,9.80514786682884,11.503453534509,11.2292225265744,10.2130436686612,10.0230164707078
EYA3,204.272543852334,220.392421780282,206.796990259256,232.266951225743,205.601398144003,286.326748848331,242.696347734229,212.944360584563,224.79724052356,256.040510079148
ZFX,8.53252685320012,9.35288025263043,9.9998805407045,10.4959882531022,13.0699737732938,17.2877225383441,10.0596734583682,9.71597944583688,9.05700648797496,10.6298288330289
TIMP2,51.3581854775503,45.6942564858579,50.3254771002995,86.6151833085373,52.2254376898399,57.893882156061,53.2399702711963,47.4806816978317,62.0237026853073,54.5293240744795
RLTPR,36.3013497605477,32.1897507600135,37.1946581277479,23.3055494333775,27.3299468834093,26.0108761288799,34.7374030852986,32.0787974938786,33.3713005237898,36.8373347798134
PECR,98.5224393917952,115.370613090964,102.772538875008,124.064192032621,132.567093275354,110.702062700366,107.811298425018,123.31923349832,113.908623374763,106.736516579482
ORAI2,317.612033660798,302.716971562338,289.960247499635,275.353716439743,254.56233202999,189.918636331278,254.612998045406,290.587418480271,325.813568572962,259.277077631396
PARD3B,47.3352444304965,49.5183129903272,45.0552735262001,35.6925818483713,53.7729413894253,36.3892366504517,33.9168696501796,46.1876605885378,42.1476464733375,41.1199555367335
DDX43,9.39969514673208,10.5778478714126,10.4592042094871,9.48835218514163,8.34106713571086,9.59433269054536,9.76575823795577,9.63535998410545,9.41705073637745,8.67467377127237
FAM154A,22.4923823489888,24.2348839463201,25.5230321833515,23.0079417591772,24.4017305072721,18.8855028131814,20.4048026139161,24.9033512289405,19.9424760515279,18.337622377481
LOC102723845,19.2630474290209,13.1105085922026,14.7407403378032,14.749312006633,12.3900194637967,13.7954097542083,12.1143716208884,14.7963603769239,14.0840788545497,13.6993786239765
ZNF781,8.88294387819889,9.01027329679258,9.15339440257495,7.67836032105018,8.54521285059106,6.90662496117889,8.75659838844125,7.4949791886061,8.24043687096473,9.3286544458754
FLII ,58.0208651432099,65.6978077315527,56.1068497320507,44.3273226447877,55.0787744700265,47.3035226430375,59.7551779889103,58.811209039043,52.8579162739458,55.8746612531256
LCT,17.9654281874747,12.7369856037142,17.3014488227032,13.1905548195397,13.1253282201574,14.4667896121023,14.7372575740375,15.4167975922015,13.8748407526996,13.5705417316328
RP1-151F17.2,18.171549386862,18.4841649491525,16.2082804915182,29.5783179323407,19.3504539063771,17.6047307363643,14.9978327314528,26.9748785501442,23.8538937713759,21.9958618697888
SMEK2,24.6790191563621,26.1936765767588,22.7592773027363,30.9475787136181,42.2112271362489,29.0068352958291,25.3887810862592,24.408370173956,33.3376079759563,23.5210036706616
SLC25A5,287.692421780282,315.638717446701,291.752788108615,461.230814573172,245.710830438411,417.757719027134,285.614625301945,464.586659722443,348.120129121903,397.060350512571
PRO2958,8.6449143354028,8.43652116011522,9.07859438215632,7.65442492907903,7.92285319603815,7.03684327047251,7.83125059080766,7.21663277858299,7.59221466020507,9.71081744824105
EXOC7,55.0209211111079,53.4237801705562,49.5936260270459,47.9997547159479,50.9747340754621,42.329889915295,47.6640886114424,50.9747340754621,42.3001740122351,51.9572485553488
PHLPP1,6.87910423104547,7.16974507267595,6.67124073902154,6.50467782320716,6.40204402048999,7.12798056918375,6.37665448655762,6.05997679451377,5.81967335430756,5.97557608865051
RPS28,73.2899724159164,77.403358398628,93.5094703554062,65.331326913284,90.5299165854191,63.6894039058305,73.5713596758291,73.0072097638963,67.8466460966913,66.8136477773603
SH2D4A,54.4832852623143,53.8838783613984,58.5486783783357,50.6547704492651,51.1450163384697,42.3204078864151,54.6099962006484,47.28765218491,50.7721858157553,55.6486332451421
RP11-748H22.1,18.912872252613,20.3701767917763,22.4366076484526,18.7852632873863,17.8415884096355,19.4808596095233,18.6114342402945,18.9542220029491,19.5609201730569,18.8766445842248
AXL,81.987336475065,68.7287292069015,95.1597305873185,61.4431489815937,63.8541045809847,56.85170011182,76.0698687787722,78.6345199433001,74.6649324529458,82.3659321842332
NDUFS3 ,150.641382643091,194.227311762815,155.246651004156,198.98008592596,150.013913418353,233.980824756865,182.99321432537,193.948698582698,185.606993040566,196.907298780717
TAF13,7.04609249026367,7.75046967592874,9.05999863680785,13.2944862379144,31.7245974565451,16.4076946451195,8.43608332414902,8.49321672225089,8.1515189687656,8.31759260515714
CTDSPL2,90.7924395373002,83.6925042053795,74.1380982024947,113.691432102501,105.987842121256,143.211245697381,84.8171370033347,87.5042561030858,74.856974911333,101.04899599381
ZNF568,18.7912175912424,14.8960051376948,15.3965809746499,34.4869829409031,16.9726161455421,17.4341653297912,15.8532443177745,20.2306661378871,18.2864648826525,34.9697835613627
FRMD4A,68.4556564565695,71.4956326476212,65.2590714944542,59.8045445434726,59.4088771013145,55.4922910030151,58.9709321287837,71.1076771307123,60.4606882393077,68.695468415272
ZNF593,180.480968000429,263.492421780282,165.312631323962,264.621146800465,195.0836501097,254.072182515135,188.309619034157,317.731290312923,217.947024804878,370.508976177822
BOLA3,1254.78789280783,1635.69230286528,1531.76271515405,1657.32662520517,1307.9939287135,1616.1108586007,1595.38934182293,1912.01988545178,1888.87906248467,2029.78042239296
SH3TC1,18.2164586701019,22.6619874821545,21.9995173860893,31.6201309414211,21.177627957055,18.7495012519536,22.3323091496689,27.0042123414395,25.3136211452683,29.58947711362
RGR,47.9826469004829,37.7972832305896,42.9791684016907,33.6226765143987,40.9129664275466,33.1313487012366,40.582212055403,37.949867287637,42.4981015697198,38.554387284045
LINC00592,13.4584626908292,16.3260010918001,13.6271421831208,11.8961204192808,15.4485441878124,10.8128714085521,12.6946858530745,13.1653521133133,13.9103642514913,11.4681052297571
VWA1,30.0305818033012,32.2853262577071,30.0941778852293,22.9696695875048,32.8577438845796,20.4351374609646,32.9747997549713,27.0340939542496,27.0108379162556,23.0994164858511
AC002059.10,14.534080645802,15.8499111738929,16.9793675882185,12.4414503620498,13.6798524552758,11.1912327567103,12.9474921130774,16.0899307089472,16.3120272706772,14.6893681984273
PTPRA,16.6075631520535,15.7164525915228,18.2736752677614,15.0909277744427,15.0875362306378,14.7164988672256,14.9699970664585,15.0909277744427,16.6663249346594,16.4436340761798
GOLGA2P5,58.021489881393,52.9362152003579,49.4850747258675,57.3388373133344,42.9618536145411,46.0597592362702,47.5041381599485,48.1069784122446,49.0419870522924,46.4774251924424
CBX3,15.6835095920705,13.1105085922026,12.5426878994568,17.5383398501211,12.8785869304313,14.9576996156741,15.2243619657206,19.5792173675978,15.6648015174969,14.9490088433167
RP11-330M19.1,22.8377374700227,17.8738777451113,23.5826657814697,17.7001420513416,15.5207970919744,15.0399016772845,21.0362776160872,21.4468175387204,18.7673745426644,20.1027843385956
MAP3K9,13.4919206651662,15.2341067333405,13.916222821957,17.9290619697452,12.1760650975846,17.8271909188063,16.0731774087259,15.8433316424569,17.1254555306376,16.7636389918717
PAK4,197.043568686262,173.266346928281,199.536505615696,155.303297235612,151.592421780282,155.48975263871,186.248867060776,181.827096390068,174.691766828589,190.038079724557
DLX1,40.5183591516442,41.1326799538897,44.7302365377334,27.419082007866,34.8334917891037,25.1962697748073,39.1489620848939,46.8227726735265,38.8552658650959,37.7528530283569
IMMP2L,305.432483159314,324.872128466231,260.448505108801,360.576082368597,284.336604891703,462.31875504346,318.371159196572,372.84106471419,283.478322538409,386.449449800161
FLJ25758,47.5771590586619,53.0664855591457,41.4109728081383,37.6986371004086,47.9510875066688,28.4532581500681,46.5101205531875,45.9370149578324,39.6437397725957,36.3065076546837
LOC101929570,6.02030441987174,6.15835005083889,6.35851913708293,7.2776616816367,6.79347055993402,6.16543340117009,6.40367054812942,6.89636142177689,7.10056424202723,6.52347686032443
RPL4 ,5922.14242178028,5239.49242178029,5380.29242178029,5922.12050581748,6238.6128131032,6639.19399619204,5648.90392319016,5722.16754249152,5893.15875831611,6067.64530655143
ATG4B,71.2941012029423,90.0872502027457,79.7325479962321,81.1672877051317,84.7199598059387,92.2816930469609,88.5502042405112,93.416992352998,84.4585412272667,94.8634074356669
CCDC186,11.7093105689012,12.9455226844616,11.9400092050276,25.0766210749139,27.6524702113294,31.5322554915005,12.3503244108707,12.9428637725766,10.7393799744161,12.9820010780117
CD7,71.1486398411149,67.89842884938,75.3284843400148,51.4620956061484,62.4253359129834,64.151393467813,64.8067883076147,61.0983123874413,81.6985301219399,54.7515846092988
ESRP1,21.2862813033402,17.7766296928491,19.4069091734131,18.1663559874299,15.5325732677947,15.9606711876282,18.7410918263367,18.8658042801987,18.5411348464769,17.3765210160368
CLCN2,31.9246835064536,30.783327568973,32.523816879693,27.0307117961765,31.5050223521977,20.509046254096,31.0250394464399,27.3912745184976,30.3547114372054,28.0988286773121
HEATR1,103.888362235123,91.1924339619236,88.7924479977182,141.864873633923,117.508073162952,158.392421780282,111.618059508074,91.3995285426682,93.2830184310811,96.291612011113
BACH1,46.7272179019653,36.1526727219227,36.299057800701,34.1596136021099,33.5927448831797,25.6627503681843,29.4109282534535,41.7840527768776,38.4420610816079,35.1556244575741
CIAPIN1,83.4929008338021,115.532008549368,89.8635023035559,109.192421840308,102.967729667463,115.400911821857,88.2924485501168,108.825713702093,141.836694009296,117.417027404121
ARHGAP29,24.4260338786682,22.9667766577409,21.610695790805,28.2618369061219,33.1554559084584,27.9440879674274,27.0620476246585,22.3213674413924,20.1704509216838,36.6695244750302
TMEM180,24.815443194354,25.4971225427773,25.8402640162487,16.766455278363,21.9616881157578,19.7471756184222,23.787388645367,20.1700392898594,25.514642232362,27.210899979146
DLG1-AS1,10.5884768520483,9.14552902733918,10.3153308126368,9.26903698377592,8.87594823348418,7.15817288283468,8.52361893009333,8.87594823348418,10.3846667862169,9.41738358681907
ARID4B,64.1251589249884,69.2862558888597,82.8185134849115,72.6356462602654,75.4034223529963,62.8717360706716,57.4639588871994,57.4798330634464,57.2428089984382,60.8050841487944
PIN4,233.875410415144,286.51107906486,252.181706662728,258.176415176086,259.168021095588,359.429650795953,273.253332452161,298.124618594508,295.252359138848,297.055498728679
TNFSF14,27.4111145596101,26.8423940837433,28.631015704675,24.101232140147,22.1334778052801,21.3123976346435,24.998435227545,32.2699248053419,22.6102349294508,24.0909275514741
ODF3B,52.249533218353,48.5543489205738,53.8764632797249,44.6966847438806,48.6933821031139,40.7020249997091,48.6129673270964,48.8358217545941,49.0002935409687,48.789247499409
LRP2,11.7093105689012,10.5823143739448,11.9585765723482,8.94266179593902,11.3129962288809,9.55145822703459,11.1511914377163,9.73864955329144,10.9108023558099,10.612778734573
LHFPL3-AS2,28.9979637488924,32.1823694273754,32.9648740264924,26.7959555435616,23.932414483002,22.0828904048989,31.9875091320315,28.6309453907521,32.0086639952593,28.2818856511919
NPY2R,11.9297404508909,12.9418246404985,17.3261161389996,13.343058993237,11.3374811149095,9.38587093047374,12.533949550825,12.6224684700885,12.5492324007838,12.7420687686858
MEAF6,205.639330603363,225.692421780282,187.592421780282,189.460025127236,194.161911733981,224.143247458836,169.236055036698,159.633513034351,157.145088553413,183.840172701709
SULT1A1,82.4895023066785,85.1203538982011,88.4936955031807,82.0542331219604,78.798739379048,70.5391752641178,77.5404634829208,87.4814603945655,71.0010061989683,78.0069271830083
HGC6.3,40.7696750964256,33.4458590343176,39.9346479214843,31.8570054562108,32.3456174405731,36.3178866785822,36.3125941984584,33.6035990280434,31.3703720438286,37.9614821562962
CST3,928.284716674718,759.305253641176,984.951980083392,1623.99388293152,833.44756898545,808.822842270897,1408.19242178028,1182.09242178028,1369.29743539308,897.022533981517
OTX1,42.5308115966093,31.1391998995563,39.364233517616,32.1896041470744,35.750704290814,30.2972124737169,31.5958043152825,33.9086518859431,33.6363108253464,36.4827921189312
JUP ,108.716022698318,101.873694770728,119.134514958735,87.1924609397711,84.3925039932927,76.2766224039922,107.930561050883,109.050118224405,99.4416703481298,110.457221988655
CLCN3,520.047090178355,687.292421780283,629.787090613824,445.682038190035,591.477934223182,652.836212848991,553.557667254126,439.607528847494,553.342692447642,453.447887366076
OSBP2,57.8346626737664,50.1584461808166,63.5843774234575,42.4919852491951,54.0052511549584,35.0167673117352,50.8522783571478,54.1695809288894,52.3520374643623,55.2786326276874
NUDT18,86.9259919415023,91.897849557089,89.3311777601029,72.6819686766797,82.6035453871993,72.5457459557915,77.8473404518662,91.9924337533314,91.3298026121089,76.5022807564682
RPL5 ,11.0103537782773,12.1003531987976,11.4710167234089,10.04284281901,10.5504485477452,10.5288450615527,12.3140501109881,10.1260116300767,9.40549101787439,10.3910215336702
RSBN1,423.3684615112,432.641782309263,447.75196621764,260.994688875185,407.186786705016,421.092421780282,421.942421780283,399.649873172247,396.254485613127,332.875036455441
MRPS17,209.685044169092,254.197873559796,207.985339326547,234.592421780282,247.380670650387,329.459054747165,279.246959409477,230.190740172721,212.308828726816,300.305031606937
LYST,47.7157086455716,49.0872589346424,42.4214190336913,72.5306401984119,48.6933821031139,75.6930764046855,50.1835649094847,52.8909110410801,46.0111927066367,48.2376266924585
IFNA16,9.92851806527701,9.33733472625503,9.1756272680878,7.94991222819206,8.07983913356274,6.92450925016584,8.46516679999084,8.44403632146718,9.20668619548209,10.2031286054295
NPR3,33.0209921599803,12.7443595889424,15.6338361665634,596.015297640145,127.868159508258,78.7318163967697,13.6933555293082,13.9287019343878,119.111312699751,16.4436340761798
SEC14L4,21.6257546975815,20.3248374017062,19.7062076557567,17.0170081632892,20.5502814657861,14.5811913868753,20.9664172607973,19.5562953354531,17.4182476723662,17.9828920731304
MATN1,21.5863502252927,19.5362670304526,22.0973970073618,16.5872254177356,19.7444827208617,16.4304564943287,20.0781451981676,21.7739575562101,20.0999116890807,17.3424901972035
IBA57-AS1,15.7923189800747,16.057149149818,12.3402415264858,11.4260949707937,11.7340457904241,11.3854768625989,14.8730764470578,13.8670607742139,12.8173088688548,14.3197051971264
AX748066 ,20.1080854865596,18.7912187511588,15.9253742687878,15.8046611408347,16.481218594476,12.8970818363398,18.1394595395564,16.9261889646213,16.9261889646213,16.1286068914176
CTNNBL1,177.785545519482,186.298940086816,158.768486947782,176.975772783127,220.323511060651,209.530175810124,223.250748617567,175.465607230061,171.265703620953,200.406775486945
ARIH1,287.003993731232,380.074392680317,419.086798297404,407.708926704152,573.193346676259,459.706557776316,407.611072024619,336.366350608579,445.399488950929,378.650522831789
TRIM15,95.92734863312,79.5575222199199,77.7921523339016,72.5936877843252,78.660543243571,72.9815563276521,80.4926552161875,76.4168321145267,82.1130496595391,71.2851237718305
OR2M4,7.93177296210082,8.63551594849164,8.18707933152124,7.63191616281767,6.78710051829896,7.65354388713575,8.11076340336886,7.45463619772234,8.11076340336886,7.18724295207025
MPND,100.11779058837,117.625414328778,92.5585260407752,75.0127336414353,72.0526943454032,77.2928895635534,113.875495882981,83.3925395962879,85.7191914500943,110.865954487898
FNDC5,27.4810345248372,25.7656305568925,32.7381365343822,23.6365691554843,21.3830125653886,23.3451885943946,28.7263954211641,29.149438799713,23.5274949271296,26.9038571368359
ESPL1,39.738362664888,38.0040883341262,45.7820035249689,29.6975785559269,39.6390134756389,30.8432669753732,42.0402733745342,32.6320244841207,42.8511102193538,33.7568009426971
TSR1,174.344449058195,201.766351665323,164.526719736768,197.408686684673,298.82217462052,268.586607538889,200.286473113646,181.49115951535,198.549413143665,179.429275567896
NOP10,1215.64785602075,1479.16666328808,1428.4202245123,1454.39862129952,1281.34181357991,1835.08389664558,1464.00693405117,1476.67823931385,1729.86058766511,1802.74914733224
GBX1,81.7359655175286,89.9034989871679,95.1119921419488,58.3276903926019,75.4467327170465,63.5724051952571,71.5476939193493,79.9441253142498,84.5844495667239,102.204173062624
HTR1A,36.5535583654913,36.5118013112104,36.5334153739767,26.3622015919639,33.0753968393678,27.4654289304774,38.2209100381466,30.0334897115452,32.924997164921,37.9263386098438
DNAJC28,17.4195494864657,14.3561269451912,15.0174186857508,15.5836345941389,16.3377497495829,18.9151280968616,27.770776475241,17.0508139372668,19.7211374449489,16.4650085686939
USP1,237.12847318174,199.223527214737,224.14579659609,249.986727066703,277.106404529446,272.224186010123,252.93737506005,257.143940098481,188.529403084216,261.652695441901
WBP4,222.113985683375,257.943503922601,177.122175725006,256.643108094605,231.041452710802,419.692421780282,204.930661269922,239.113698041756,256.152965736926,321.292421780282
LOC440792,57.5924979194755,62.4439076071037,60.7018497015095,46.8227726735265,57.0739585357709,53.02725783405,63.2011901362696,57.6860978117764,54.1847410433016,46.4251515840466
WAC-AS1,125.523110768026,131.491278695799,90.261616360744,139.849863749419,129.396535804999,171.592421780282,123.938765082418,121.550769058804,138.192421780283,114.925613317187
USP49,9.21083248593388,8.91565765601437,10.4721462991737,7.17933454356423,9.07776842478602,9.05000358767292,8.16382269862042,8.6442983937474,8.79595042073873,9.22320773704096
LINC00301,10.2923242546874,9.76916068342318,11.1297309052068,9.05099192242347,8.75652155518346,8.45542086731002,9.3066645918821,9.77785877815623,10.3269190565612,10.3908129265813
PSMD12,428.262772513251,533.166659880383,403.356769171448,625.503330509953,527.339856125951,775.558716926939,564.434023338679,439.647258171769,473.538598520675,456.599457954428
HKDC1,16.425002650007,15.8664064025004,14.2615511590275,13.756171582585,14.7225525798471,14.3782720819562,14.4169951465148,13.3984350231824,13.236406631477,15.4526401703556
LRIG3,18.9285611106874,14.2288729206162,16.0462787058235,25.0324630919756,16.0639509511264,38.2644442694553,18.9756834796188,17.0624511068159,16.8553630135424,21.5439805680219
ADORA1,52.6064867929404,31.7999938876111,49.3815935079574,39.7465618658508,28.1662430949599,32.4260240586285,40.6192596021537,40.7275616681023,33.2285518678067,41.4805469870483
RBPMS,39.0837312292387,35.4780783397563,43.1328215635573,31.8864993545986,29.0364811402384,35.0450986491539,39.060745248066,36.4496914117557,37.1965331641622,36.5614036993678
PTRH1,59.6522042968971,58.2473321089256,54.3247742357747,47.284613400669,45.0664954654779,50.5385461669258,54.2823636282768,47.5455917441469,55.7714508560379,60.8085194794206
C10orf71,1643.80095000174,1778.18309135662,1519.65761554231,1744.67750447596,1128.82529506782,907.392421780282,1347.6219900537,1332.08671950707,1188.24005762711,1921.39187567325
KRT37,17.2115687865736,19.3469754665633,18.7495012519535,18.096734991569,18.1586694433314,15.4411050461218,14.9535124569562,16.3322050423049,17.3829708707869,17.0850004724707
CCDC11,31.1011533970503,32.6464352684363,29.7705876252177,21.686045981819,30.8432669753732,29.4334581304197,34.9037085667615,24.9321280337966,25.3881610966311,22.256174602475
SCARF2,19.4077502370371,22.7651644786673,25.5348024857392,18.0279954551964,18.982825207557,18.8626736013123,20.2111015316371,17.2857286755919,21.0859329360895,24.3968652301498
SOCS4,177.422277820425,144.692421780282,117.292421783196,219.692421780282,156.092421780282,181.183512275051,140.612987446626,153.035421248896,186.992421780282,164.320126123158
STOM,595.800703718978,690.405616100215,607.159193719012,916.759992139078,615.395328242846,973.807401611804,779.647357605176,738.704240486997,535.320432290225,829.392421780283
TP53BP2,231.087212099906,205.382146709537,186.794135257579,281.547555348912,200.692421780282,285.455689520722,223.526898749798,221.145621512506,238.102214521436,217.93329213696
LOC100128079,9.35053419469766,9.20085009411346,8.99707296358934,8.2754035086647,9.88484507939834,6.71154956351351,9.42187076644396,6.97774093731417,8.04981869282297,7.5026860789918
STAU2,80.7577189865424,47.7052586631744,59.4606959192113,70.0946861453467,77.3472409478841,80.4423091440629,64.1995596116844,79.4590716209481,65.778369136814,65.5450697839826
CDK8,132.265844753331,225.698165153464,143.795448037654,203.387162702507,213.761845558134,354.886476143835,199.110377278671,170.516344316733,182.207810824903,171.655898584995
ASPHD2,28.8634370400677,27.5258487393352,23.5082046502606,16.8156215167159,17.9366711966542,22.9202293231885,19.3608297733118,30.8432669753732,28.7641010729891,19.0629879788452
SOX3,14.7879281263238,16.2152677213459,12.6309231293533,11.7339693627555,13.7138546843122,11.6479065699235,11.7021948786769,13.8131758417631,14.3244303113679,13.6761240522301
OR1Q1,48.6823493047657,49.5200189505778,48.714475322625,34.881496322055,39.3643614841089,46.7683811235074,44.0920271648344,49.4787053832059,49.4572424477568,41.6553241012106
ACSF2,208.195639121549,198.13060650172,244.672023424779,164.053250846564,177.762873996789,180.045629701388,241.114942143562,183.002940997008,146.669893389822,218.834807075009
ADCY7,60.8500226250926,52.3009076290249,67.8050101611417,44.3152181974848,59.5694647857868,42.4368324640629,51.4912098259628,51.9672093049531,62.8719246484237,54.410145810044
C6orf165,79.2585951374924,81.5552569372906,94.9991308873293,65.4177341246684,76.9925855298343,55.1716551594773,81.5736626623938,78.607370790369,71.183237940864,89.5807929345745
ADRA2C,86.4350098198944,88.5055883756136,108.410540181546,81.4217774187455,74.3895294462177,89.3851052401552,84.7027397804462,100.764075320966,71.8956830498799,81.1423393777952
ZNF420,59.5104786468236,60.3995615650923,73.5589216230384,76.0930543091212,77.3129432219675,106.659035795003,102.287698624151,66.2308452610474,62.0076643935573,64.3501752632618
ZFHX3,263.992421780282,285.576094456628,199.993703627379,349.479196020785,329.629500015064,376.159807987829,303.320406012951,267.679816748327,231.336261204118,242.65102847207
FGF10-AS1,15.3098293493166,17.2656139979861,16.1170976429609,14.2126881330934,15.3425256438046,12.1717376395904,15.6280760947377,16.2810802282299,15.1288085180824,13.5997514438263
LOC101060691,51.1577405171759,53.0431793298744,48.79234977543,72.5936877843252,68.4309138612664,51.3510539793452,65.542786125899,46.4925649321672,55.3788073484351,56.9304698379842
CCL28,18.0848387818604,16.6819650979619,19.1070352680199,16.6317777437896,12.609086735823,17.1412957087379,17.9755230935117,16.5377815471889,15.6952064544333,15.7140843306589
WDR12,50.5472501800745,62.106411726774,55.2202456621634,60.6421132741261,59.9952383754318,66.2828304598376,60.7102276562997,60.3566396941087,64.4920294576508,56.4390054479691
LIMS1,22.2375835932189,25.4384302307645,22.9640717152678,27.7170489696764,26.2042908679147,40.4878513156478,20.6977081017374,28.0447449989755,26.0965681052286,29.6449544311879
KCNK15,7.66169898300164,8.23755074001019,8.53375378921549,6.95526025977939,8.7804323046212,7.28067450407772,7.5848676938993,7.00333078459113,7.23128751731053,6.95526025977939
BIVM,122.422101488982,152.255873367582,142.232740818135,147.534634707294,203.928483829374,237.44223220418,157.00113735394,128.76508313672,187.698659474508,137.860547802059
RP1-202O8.3,12.8469699528403,14.4574794989116,13.7082361734996,9.96313276181381,11.1425760972814,15.0523335749001,13.314078476544,12.8803296187431,11.114942045009,11.0175419766797
HRCT1,131.797800111639,92.3707363384538,104.604251026029,130.327774787037,80.7383673822468,93.203962436626,76.3328196738763,100.841510006923,87.9071977771639,66.3157524574459
LINC00334,8.9635635398103,10.2752903059189,8.83445202918746,8.20715448592988,8.33396369092534,7.57483789780823,7.8959951180796,9.0535479170974,9.28010995851732,9.00097245358977
SLC1A1,15.5558126883456,15.1980336568278,17.5713369975435,14.2141843830024,16.4436340761798,12.5426878994568,13.704530132691,14.464598770564,16.6529398669939,10.9889431909522
COPS8,38.2492599981813,51.6607171060895,44.1181063752166,41.0333242733262,68.6954684152721,69.2409678118942,60.7834276162584,56.935539813625,46.8958731610689,41.9407396477623
SLC25A39,97.5374175830461,116.608200549676,99.3389135053878,105.106317630442,101.856111746925,117.569162528501,157.878903492448,123.09921119191,120.016859580669,117.980284598988
PTAFR,80.0926599865389,72.5617258307322,94.9163944138857,72.5777994629402,60.0264953249635,69.3950863046825,70.0194940985514,85.0944822648165,72.7936545638994,79.2347772730234
GLRA3,5.52959109843688,5.99597661304187,6.03665991301086,6.72441641198276,6.22369642713059,6.95373945201749,5.55427506936739,6.25254406591568,6.43094719563035,7.1854992777728
CDYL2,33.5685327449232,32.2174904456354,31.964817876982,28.5785843717973,36.9216688329826,28.9486354703412,29.8369691133492,27.5623113017731,25.7981736819574,27.0645266231789
THEM5,6.62964752424466,7.01066972746149,6.70227176838596,6.99527454298627,7.64291991339503,7.07835549554757,6.85665487658446,7.29927547127477,8.04450861942392,7.8839467346837
CAPN9,19.7737412684268,23.8538937713759,25.1029878793735,18.9570268061421,21.7016167955391,18.6058355812358,19.4409885309126,21.1980681809881,23.0369050858062,20.6756848774189
FOXD2,14.0945705611235,13.9259293082254,12.1861031693995,10.8814663282783,11.1505872988886,11.4734338118154,12.7777777425731,12.908960101599,11.9709063188734,13.6383379833563
CREB3L2,314.204079099504,236.449597840811,249.524585204519,362.862078028606,261.707576461158,368.224468514741,244.797444041289,347.352647680364,329.247348965013,283.694674430191
PAPSS2,113.192421793939,89.6469424313068,74.9326351657931,189.50499848299,160.7883310565,185.776026794516,147.24654246277,114.864604495803,63.5435285323459,89.2975459502218
LOC339622,6.35092247138966,6.21874007766602,5.97960958523645,6.26311925364807,6.55172298877019,7.06128863400772,6.26207355120503,6.74783522806361,7.28592837202595,7.00553116020253
RIMS1,12.4825311131956,12.3098671457354,14.6310693865441,10.1001496373332,12.1774927310436,9.32523905863182,12.3020799592417,11.5854501760557,12.8908229880027,12.9291911013597
SPATS1,17.8888553100366,19.8735291294185,17.7201058497977,17.7013624049103,17.3968610655382,16.4850367669281,17.7284795670825,16.7465174334646,14.8039305353048,17.4634332286001
TCOF1,72.0384306412064,55.7411673517711,73.437662395678,46.1554765883126,57.8423443510866,39.6610197382349,66.0146024754261,63.726499026072,64.9198632274477,57.7812631606888
RBBP4P4 ,9.4181227369373,10.13239934001,9.48311310613395,7.52184010028349,9.25185489923714,9.2969977126428,7.85811165595575,8.46256679640443,8.65177325988365,10.0869641218956
TMEM9,296.077665900021,136.006275032972,119.592421781289,368.811620172252,405.463894265412,177.315683458212,167.96442480846,164.038845132454,279.569712951099,250.810154278728
PARVA,27.6958968147345,21.6279402137678,26.7662983111176,45.9923928042981,22.5581029727949,33.3061558692373,23.380232710204,36.1830142940516,33.0741204640246,29.5172162960708
NMNAT2,23.0239059469902,25.684511934089,21.5282195090017,23.8247307849538,20.7135868503277,17.9023778503615,22.7014509641404,21.8905659433221,21.0672497864957,18.4822172611097
ISM1,15.1009848126504,13.8664284793333,16.9556582016581,40.8919259132099,14.9402842847397,19.4201453058034,18.5283193887856,16.8188240896151,15.8629467693562,22.4042589086861
LOC101928748,13.4811637382415,12.6546662138717,12.8364246409774,11.0007271649302,11.5150334847663,10.7019503897357,13.6887374221505,12.6236662902021,11.8886482890894,11.3510041599547
RP11-44F14.8,13.5748344042523,14.6176487258302,14.1581857597115,10.4412545368279,12.0730692551989,13.1515737570179,14.9484441431241,12.4648657963868,13.1698302434619,12.6861466023793
DSCC1,77.641440753266,83.526122270282,94.3563344574967,79.4016424675301,77.7935608995466,69.9990053477351,74.737224221198,77.4683510165264,78.405149806551,84.2266697269739
SHC3,44.247320510805,43.4592243258863,48.9499940670022,41.1195525495327,28.2094986524885,33.5944495085542,41.267063849462,45.8190509470304,37.6492450149429,47.6762780920706
TAPBP,33.6284453089242,35.1647546710686,41.8666812839872,33.9094240711478,33.3180354034616,24.4573294125665,38.0495504860992,31.7621663707629,35.4232545054713,27.2506409230059
BATF3,46.8476378720993,52.0587304308898,49.7048916217689,40.092104884621,39.600136060896,51.509921343575,45.121644024376,44.3461830666464,45.650024736336,47.5621342914844
