Gene1,Gene2,corRvec,Interaction
ACTN1,ROBO1,0.5,Correlation
AHCTF1,ROBO1,0.5,Correlation
ALDH3A2,ROBO1,1,Correlation
ANKRD17,ROBO1,0.5,Correlation
AP2S1,ROBO1,1,Correlation
ARHGAP29,ROBO1,1,Correlation
ARIH1,ROBO1,0.5,Correlation
ATP2C1,ROBO1,1,Correlation
ATP5C1,ROBO1,1,Correlation
ATP5E,ROBO1,1,Correlation
AURKAIP1,ROBO1,1,Correlation
BBIP1,ROBO1,1,Correlation
BTN3A3,ROBO1,1,Correlation
C14orf1,ROBO1,1,Correlation
CCDC53,ROBO1,1,Correlation
CCDC93,ROBO1,0.5,Correlation
CCT3,ROBO1,0.5,Correlation
CDC16,ROBO1,1,Correlation
CDH11,ROBO1,0.5,Correlation
CELF1,ROBO1,0.5,Correlation
CEP170B,ROBO1,0.5,Correlation
CIAPIN1,ROBO1,1,Correlation
CLCN5,ROBO1,0.5,Correlation
CLNS1A,ROBO1,1,Correlation
COA3,ROBO1,1,Correlation
COL4A1,ROBO1,0.5,Correlation
COPG1,ROBO1,0.5,Correlation
CREG1,ROBO1,0.5,Correlation
CTNNB1,ROBO1,1,Correlation
CXorf40B,ROBO1,0.5,Correlation
CYP1B1,ROBO1,1,Correlation
DDX5,ROBO1,1,Correlation
DLST,ROBO1,0.5,Correlation
DMD,ROBO1,0.5,Correlation
EIF2S2,ROBO1,0.5,Correlation
ERGIC2,ROBO1,1,Correlation
ERH,ROBO1,1,Correlation
FAM129A,ROBO1,0.5,Correlation
FAM168B,ROBO1,1,Correlation
FBN1,ROBO1,1,Correlation
GBAS,ROBO1,0.5,Correlation
GLTSCR2,ROBO1,0.5,Correlation
GULP1,ROBO1,1,Correlation
HMOX2,ROBO1,1,Correlation
HNRNPH3,ROBO1,1,Correlation
HSP90AB1,ROBO1,1,Correlation
IL1R1,ROBO1,1,Correlation
ITGA6,ROBO1,0.5,Correlation
JAG1,ROBO1,0.5,Correlation
KAT7,ROBO1,1,Correlation
KCTD12,ROBO1,0.5,Correlation
KLC1,ROBO1,0.5,Correlation
KPNA6,ROBO1,0.5,Correlation
LYRM1,ROBO1,1,Correlation
MAN2A1,ROBO1,0.5,Correlation
MBNL2,ROBO1,1,Correlation
MCMBP,ROBO1,0.5,Correlation
MEST,ROBO1,0.5,Correlation
MLH3,ROBO1,0.5,Correlation
MPHOSPH9,ROBO1,0.5,Correlation
MRPL16,ROBO1,0.5,Correlation
MRPS17,ROBO1,1,Correlation
MXI1,ROBO1,0.5,Correlation
NACA,ROBO1,1,Correlation
NDUFC2,ROBO1,1,Correlation
NDUFS5,ROBO1,1,Correlation
NISCH,ROBO1,0.5,Correlation
NPEPPS,ROBO1,1,Correlation
NPTX2,ROBO1,0.5,Correlation
NSFL1C,ROBO1,1,Correlation
NUTF2,ROBO1,1,Correlation
OTUB1,ROBO1,1,Correlation
PABPC1,ROBO1,0.5,Correlation
PDCL3,ROBO1,0.5,Correlation
PFDN1,ROBO1,1,Correlation
PFDN5,ROBO1,0.5,Correlation
PI4KA,ROBO1,1,Correlation
PIAS3,ROBO1,0.5,Correlation
PITPNB,ROBO1,0.5,Correlation
PLOD2,ROBO1,0.5,Correlation
POLR2M,ROBO1,1,Correlation
PPFIA1,ROBO1,0.5,Correlation
PPP1R7,ROBO1,0.5,Correlation
PPP2CA,ROBO1,0.5,Correlation
PPP2CB,ROBO1,1,Correlation
PRKD1,ROBO1,1,Correlation
PRPF3,ROBO1,0.5,Correlation
PSAP,ROBO1,0.5,Correlation
PSMD4,ROBO1,1,Correlation
PSMD6,ROBO1,1,Correlation
RAB40B,ROBO1,0.866025404,Correlation
RAP1GDS1,ROBO1,1,Correlation
RNF130,ROBO1,0.5,Correlation
RNF7,ROBO1,1,Correlation
ACTN1,RPL12,1,Correlation
ADGRF5,RPL12,0.5,Correlation
AHCTF1,RPL12,1,Correlation
ALDH3A2,RPL12,0.5,Correlation
AP2S1,RPL12,0.5,Correlation
ARHGAP29,RPL12,0.5,Correlation
ATP2C1,RPL12,0.5,Correlation
ATP5C1,RPL12,0.5,Correlation
ATP5E,RPL12,0.5,Correlation
AURKAIP1,RPL12,0.5,Correlation
BBIP1,RPL12,0.5,Correlation
BGN,RPL12,0.5,Correlation
BTN3A3,RPL12,0.5,Correlation
C14orf1,RPL12,0.5,Correlation
C1orf61,RPL12,0.5,Correlation
CCDC53,RPL12,0.5,Correlation
CCDC93,RPL12,1,Correlation
CDC16,RPL12,0.5,Correlation
CDH11,RPL12,1,Correlation
CELF1,RPL12,1,Correlation
CIAPIN1,RPL12,0.5,Correlation
CLNS1A,RPL12,0.5,Correlation
COA3,RPL12,0.5,Correlation
COL4A1,RPL12,1,Correlation
CREB3L2,RPL12,0.5,Correlation
CREG1,RPL12,1,Correlation
CST3,RPL12,0.5,Correlation
CTDSP2,RPL12,0.5,Correlation
CTNNB1,RPL12,0.5,Correlation
CXorf40B,RPL12,1,Correlation
CYP1B1,RPL12,0.5,Correlation
DCN,RPL12,0.5,Correlation
DDX5,RPL12,0.5,Correlation
EIF2S2,RPL12,1,Correlation
ERGIC2,RPL12,0.5,Correlation
ERH,RPL12,0.5,Correlation
FAM168B,RPL12,0.5,Correlation
FBN1,RPL12,0.5,Correlation
GBAS,RPL12,1,Correlation
GLTSCR2,RPL12,1,Correlation
GULP1,RPL12,0.5,Correlation
HBB,RPL12,0.5,Correlation
HMOX2,RPL12,0.5,Correlation
HNRNPH3,RPL12,0.5,Correlation
HSP90AB1,RPL12,0.5,Correlation
IL1R1,RPL12,0.5,Correlation
JAG1,RPL12,1,Correlation
KAT7,RPL12,0.5,Correlation
KCTD12,RPL12,1,Correlation
LYRM1,RPL12,0.5,Correlation
MAN2A1,RPL12,1,Correlation
MBNL2,RPL12,0.5,Correlation
MCMBP,RPL12,1,Correlation
MEST,RPL12,1,Correlation
MLH3,RPL12,1,Correlation
MON2,RPL12,0.5,Correlation
MRPS17,RPL12,0.5,Correlation
MYD88,RPL12,0.5,Correlation
NACA,RPL12,0.5,Correlation
NDUFC2,RPL12,0.5,Correlation
NDUFS5,RPL12,0.5,Correlation
NISCH,RPL12,1,Correlation
NKTR,RPL12,0.5,Correlation
NPEPPS,RPL12,0.5,Correlation
NPTX2,RPL12,1,Correlation
NSFL1C,RPL12,0.5,Correlation
NUTF2,RPL12,0.5,Correlation
OTUB1,RPL12,0.5,Correlation
PFDN1,RPL12,0.5,Correlation
PFDN5,RPL12,1,Correlation
PI4KA,RPL12,0.5,Correlation
PITPNB,RPL12,1,Correlation
PLEKHB1,RPL12,0.5,Correlation
PLOD2,RPL12,1,Correlation
POLR2M,RPL12,0.5,Correlation
PPP1R7,RPL12,1,Correlation
PPP2CB,RPL12,0.5,Correlation
PRKD1,RPL12,0.5,Correlation
PRPF3,RPL12,1,Correlation
PSMD4,RPL12,0.5,Correlation
PSMD6,RPL12,0.5,Correlation
PTPN13,RPL12,0.5,Correlation
RAB40B,RPL12,0.866025404,Correlation
RAP1GDS1,RPL12,0.5,Correlation
RNF7,RPL12,0.5,Correlation
ROBO1,RPL12,0.5,Correlation
ACTN1,RPL15,0.5,Correlation
AHCTF1,RPL15,0.5,Correlation
ALDH3A2,RPL15,1,Correlation
ANKRD17,RPL15,0.5,Correlation
AP2S1,RPL15,1,Correlation
ARHGAP29,RPL15,1,Correlation
ARIH1,RPL15,0.5,Correlation
ATP2C1,RPL15,1,Correlation
ATP5C1,RPL15,1,Correlation
ATP5E,RPL15,1,Correlation
AURKAIP1,RPL15,1,Correlation
BBIP1,RPL15,1,Correlation
BTN3A3,RPL15,1,Correlation
C14orf1,RPL15,1,Correlation
CCDC53,RPL15,1,Correlation
CCDC93,RPL15,0.5,Correlation
CCT3,RPL15,0.5,Correlation
CDC16,RPL15,1,Correlation
CDH11,RPL15,0.5,Correlation
CELF1,RPL15,0.5,Correlation
CEP170B,RPL15,0.5,Correlation
CIAPIN1,RPL15,1,Correlation
CLCN5,RPL15,0.5,Correlation
CLNS1A,RPL15,1,Correlation
COA3,RPL15,1,Correlation
COL4A1,RPL15,0.5,Correlation
COPG1,RPL15,0.5,Correlation
CREG1,RPL15,0.5,Correlation
CTNNB1,RPL15,1,Correlation
CXorf40B,RPL15,0.5,Correlation
CYP1B1,RPL15,1,Correlation
DDX5,RPL15,1,Correlation
DLST,RPL15,0.5,Correlation
DMD,RPL15,0.5,Correlation
EIF2S2,RPL15,0.5,Correlation
ERGIC2,RPL15,1,Correlation
ERH,RPL15,1,Correlation
FAM129A,RPL15,0.5,Correlation
FAM168B,RPL15,1,Correlation
FBN1,RPL15,1,Correlation
GBAS,RPL15,0.5,Correlation
GLTSCR2,RPL15,0.5,Correlation
GULP1,RPL15,1,Correlation
HMOX2,RPL15,1,Correlation
HNRNPH3,RPL15,1,Correlation
HSP90AB1,RPL15,1,Correlation
IL1R1,RPL15,1,Correlation
ITGA6,RPL15,0.5,Correlation
JAG1,RPL15,0.5,Correlation
KAT7,RPL15,1,Correlation
KCTD12,RPL15,0.5,Correlation
KLC1,RPL15,0.5,Correlation
KPNA6,RPL15,0.5,Correlation
LYRM1,RPL15,1,Correlation
MAN2A1,RPL15,0.5,Correlation
MBNL2,RPL15,1,Correlation
MCMBP,RPL15,0.5,Correlation
MEST,RPL15,0.5,Correlation
MLH3,RPL15,0.5,Correlation
MPHOSPH9,RPL15,0.5,Correlation
MRPL16,RPL15,0.5,Correlation
MRPS17,RPL15,1,Correlation
MXI1,RPL15,0.5,Correlation
NACA,RPL15,1,Correlation
NDUFC2,RPL15,1,Correlation
NDUFS5,RPL15,1,Correlation
NISCH,RPL15,0.5,Correlation
NPEPPS,RPL15,1,Correlation
NPTX2,RPL15,0.5,Correlation
NSFL1C,RPL15,1,Correlation
NUTF2,RPL15,1,Correlation
OTUB1,RPL15,1,Correlation
PABPC1,RPL15,0.5,Correlation
PDCL3,RPL15,0.5,Correlation
PFDN1,RPL15,1,Correlation
PFDN5,RPL15,0.5,Correlation
PI4KA,RPL15,1,Correlation
PIAS3,RPL15,0.5,Correlation
PITPNB,RPL15,0.5,Correlation
PLOD2,RPL15,0.5,Correlation
POLR2M,RPL15,1,Correlation
PPFIA1,RPL15,0.5,Correlation
PPP1R7,RPL15,0.5,Correlation
PPP2CA,RPL15,0.5,Correlation
PPP2CB,RPL15,1,Correlation
PRKD1,RPL15,1,Correlation
PRPF3,RPL15,0.5,Correlation
PSAP,RPL15,0.5,Correlation
PSMD4,RPL15,1,Correlation
PSMD6,RPL15,1,Correlation
RAB40B,RPL15,0.866025404,Correlation
RAP1GDS1,RPL15,1,Correlation
RNF130,RPL15,0.5,Correlation
RNF7,RPL15,1,Correlation
ROBO1,RPL15,1,Correlation
RPL12,RPL15,0.5,Correlation
ACTN1,RPL35A,0.5,Correlation
AHCTF1,RPL35A,0.5,Correlation
ALDH3A2,RPL35A,1,Correlation
ANKRD17,RPL35A,0.5,Correlation
AP2S1,RPL35A,1,Correlation
ARHGAP29,RPL35A,1,Correlation
ARIH1,RPL35A,0.5,Correlation
ATP2C1,RPL35A,1,Correlation
ATP5C1,RPL35A,1,Correlation
ATP5E,RPL35A,1,Correlation
AURKAIP1,RPL35A,1,Correlation
BBIP1,RPL35A,1,Correlation
BTN3A3,RPL35A,1,Correlation
C14orf1,RPL35A,1,Correlation
CCDC53,RPL35A,1,Correlation
CCDC93,RPL35A,0.5,Correlation
CCT3,RPL35A,0.5,Correlation
CDC16,RPL35A,1,Correlation
CDH11,RPL35A,0.5,Correlation
CELF1,RPL35A,0.5,Correlation
CEP170B,RPL35A,0.5,Correlation
CIAPIN1,RPL35A,1,Correlation
CLCN5,RPL35A,0.5,Correlation
CLNS1A,RPL35A,1,Correlation
COA3,RPL35A,1,Correlation
COL4A1,RPL35A,0.5,Correlation
COPG1,RPL35A,0.5,Correlation
CREG1,RPL35A,0.5,Correlation
CTNNB1,RPL35A,1,Correlation
CXorf40B,RPL35A,0.5,Correlation
CYP1B1,RPL35A,1,Correlation
DDX5,RPL35A,1,Correlation
DLST,RPL35A,0.5,Correlation
DMD,RPL35A,0.5,Correlation
EIF2S2,RPL35A,0.5,Correlation
ERGIC2,RPL35A,1,Correlation
ERH,RPL35A,1,Correlation
FAM129A,RPL35A,0.5,Correlation
FAM168B,RPL35A,1,Correlation
FBN1,RPL35A,1,Correlation
GBAS,RPL35A,0.5,Correlation
GLTSCR2,RPL35A,0.5,Correlation
GULP1,RPL35A,1,Correlation
HMOX2,RPL35A,1,Correlation
HNRNPH3,RPL35A,1,Correlation
HSP90AB1,RPL35A,1,Correlation
IL1R1,RPL35A,1,Correlation
ITGA6,RPL35A,0.5,Correlation
JAG1,RPL35A,0.5,Correlation
KAT7,RPL35A,1,Correlation
KCTD12,RPL35A,0.5,Correlation
KLC1,RPL35A,0.5,Correlation
KPNA6,RPL35A,0.5,Correlation
LYRM1,RPL35A,1,Correlation
MAN2A1,RPL35A,0.5,Correlation
MBNL2,RPL35A,1,Correlation
MCMBP,RPL35A,0.5,Correlation
MEST,RPL35A,0.5,Correlation
MLH3,RPL35A,0.5,Correlation
MPHOSPH9,RPL35A,0.5,Correlation
MRPL16,RPL35A,0.5,Correlation
MRPS17,RPL35A,1,Correlation
MXI1,RPL35A,0.5,Correlation
NACA,RPL35A,1,Correlation
NDUFC2,RPL35A,1,Correlation
NDUFS5,RPL35A,1,Correlation
NISCH,RPL35A,0.5,Correlation
NPEPPS,RPL35A,1,Correlation
NPTX2,RPL35A,0.5,Correlation
NSFL1C,RPL35A,1,Correlation
NUTF2,RPL35A,1,Correlation
OTUB1,RPL35A,1,Correlation
PABPC1,RPL35A,0.5,Correlation
PDCL3,RPL35A,0.5,Correlation
PFDN1,RPL35A,1,Correlation
PFDN5,RPL35A,0.5,Correlation
PI4KA,RPL35A,1,Correlation
PIAS3,RPL35A,0.5,Correlation
PITPNB,RPL35A,0.5,Correlation
PLOD2,RPL35A,0.5,Correlation
POLR2M,RPL35A,1,Correlation
PPFIA1,RPL35A,0.5,Correlation
PPP1R7,RPL35A,0.5,Correlation
PPP2CA,RPL35A,0.5,Correlation
PPP2CB,RPL35A,1,Correlation
PRKD1,RPL35A,1,Correlation
PRPF3,RPL35A,0.5,Correlation
PSAP,RPL35A,0.5,Correlation
PSMD4,RPL35A,1,Correlation
PSMD6,RPL35A,1,Correlation
RAB40B,RPL35A,0.866025404,Correlation
RAP1GDS1,RPL35A,1,Correlation
RNF130,RPL35A,0.5,Correlation
RNF7,RPL35A,1,Correlation
ROBO1,RPL35A,1,Correlation
RPL12,RPL35A,0.5,Correlation
RPL15,RPL35A,1,Correlation
ACTN1,RPL36AL,0.5,Correlation
AHCTF1,RPL36AL,0.5,Correlation
ALDH3A2,RPL36AL,1,Correlation
ANKRD17,RPL36AL,0.5,Correlation
AP2S1,RPL36AL,1,Correlation
ARHGAP29,RPL36AL,1,Correlation
ARIH1,RPL36AL,0.5,Correlation
ATP2C1,RPL36AL,1,Correlation
ATP5C1,RPL36AL,1,Correlation
ATP5E,RPL36AL,1,Correlation
AURKAIP1,RPL36AL,1,Correlation
BBIP1,RPL36AL,1,Correlation
BTN3A3,RPL36AL,1,Correlation
C14orf1,RPL36AL,1,Correlation
CCDC53,RPL36AL,1,Correlation
CCDC93,RPL36AL,0.5,Correlation
CCT3,RPL36AL,0.5,Correlation
CDC16,RPL36AL,1,Correlation
CDH11,RPL36AL,0.5,Correlation
CELF1,RPL36AL,0.5,Correlation
CEP170B,RPL36AL,0.5,Correlation
CIAPIN1,RPL36AL,1,Correlation
CLCN5,RPL36AL,0.5,Correlation
CLNS1A,RPL36AL,1,Correlation
COA3,RPL36AL,1,Correlation
COL4A1,RPL36AL,0.5,Correlation
COPG1,RPL36AL,0.5,Correlation
CREG1,RPL36AL,0.5,Correlation
CTNNB1,RPL36AL,1,Correlation
CXorf40B,RPL36AL,0.5,Correlation
CYP1B1,RPL36AL,1,Correlation
DDX5,RPL36AL,1,Correlation
DLST,RPL36AL,0.5,Correlation
DMD,RPL36AL,0.5,Correlation
EIF2S2,RPL36AL,0.5,Correlation
ERGIC2,RPL36AL,1,Correlation
ERH,RPL36AL,1,Correlation
FAM129A,RPL36AL,0.5,Correlation
FAM168B,RPL36AL,1,Correlation
FBN1,RPL36AL,1,Correlation
GBAS,RPL36AL,0.5,Correlation
GLTSCR2,RPL36AL,0.5,Correlation
GULP1,RPL36AL,1,Correlation
HMOX2,RPL36AL,1,Correlation
HNRNPH3,RPL36AL,1,Correlation
HSP90AB1,RPL36AL,1,Correlation
IL1R1,RPL36AL,1,Correlation
ITGA6,RPL36AL,0.5,Correlation
JAG1,RPL36AL,0.5,Correlation
KAT7,RPL36AL,1,Correlation
KCTD12,RPL36AL,0.5,Correlation
KLC1,RPL36AL,0.5,Correlation
KPNA6,RPL36AL,0.5,Correlation
LYRM1,RPL36AL,1,Correlation
MAN2A1,RPL36AL,0.5,Correlation
MBNL2,RPL36AL,1,Correlation
MCMBP,RPL36AL,0.5,Correlation
MEST,RPL36AL,0.5,Correlation
MLH3,RPL36AL,0.5,Correlation
MPHOSPH9,RPL36AL,0.5,Correlation
MRPL16,RPL36AL,0.5,Correlation
MRPS17,RPL36AL,1,Correlation
MXI1,RPL36AL,0.5,Correlation
NACA,RPL36AL,1,Correlation
NDUFC2,RPL36AL,1,Correlation
NDUFS5,RPL36AL,1,Correlation
NISCH,RPL36AL,0.5,Correlation
NPEPPS,RPL36AL,1,Correlation
NPTX2,RPL36AL,0.5,Correlation
NSFL1C,RPL36AL,1,Correlation
NUTF2,RPL36AL,1,Correlation
OTUB1,RPL36AL,1,Correlation
PABPC1,RPL36AL,0.5,Correlation
PDCL3,RPL36AL,0.5,Correlation
PFDN1,RPL36AL,1,Correlation
PFDN5,RPL36AL,0.5,Correlation
PI4KA,RPL36AL,1,Correlation
PIAS3,RPL36AL,0.5,Correlation
PITPNB,RPL36AL,0.5,Correlation
PLOD2,RPL36AL,0.5,Correlation
POLR2M,RPL36AL,1,Correlation
PPFIA1,RPL36AL,0.5,Correlation
PPP1R7,RPL36AL,0.5,Correlation
PPP2CA,RPL36AL,0.5,Correlation
PPP2CB,RPL36AL,1,Correlation
PRKD1,RPL36AL,1,Correlation
PRPF3,RPL36AL,0.5,Correlation
PSAP,RPL36AL,0.5,Correlation
PSMD4,RPL36AL,1,Correlation
PSMD6,RPL36AL,1,Correlation
RAB40B,RPL36AL,0.866025404,Correlation
RAP1GDS1,RPL36AL,1,Correlation
RNF130,RPL36AL,0.5,Correlation
RNF7,RPL36AL,1,Correlation
ROBO1,RPL36AL,1,Correlation
RPL12,RPL36AL,0.5,Correlation
RPL15,RPL36AL,1,Correlation
RPL35A,RPL36AL,1,Correlation
ACTN1,RPL37,0.5,Correlation
AHCTF1,RPL37,0.5,Correlation
ALDH3A2,RPL37,1,Correlation
ANKRD17,RPL37,0.5,Correlation
AP2S1,RPL37,1,Correlation
ARHGAP29,RPL37,1,Correlation
ARIH1,RPL37,0.5,Correlation
ATP2C1,RPL37,1,Correlation
ATP5C1,RPL37,1,Correlation
ATP5E,RPL37,1,Correlation
AURKAIP1,RPL37,1,Correlation
BBIP1,RPL37,1,Correlation
BTN3A3,RPL37,1,Correlation
C14orf1,RPL37,1,Correlation
CCDC53,RPL37,1,Correlation
CCDC93,RPL37,0.5,Correlation
CCT3,RPL37,0.5,Correlation
CDC16,RPL37,1,Correlation
CDH11,RPL37,0.5,Correlation
CELF1,RPL37,0.5,Correlation
CEP170B,RPL37,0.5,Correlation
CIAPIN1,RPL37,1,Correlation
CLCN5,RPL37,0.5,Correlation
CLNS1A,RPL37,1,Correlation
COA3,RPL37,1,Correlation
COL4A1,RPL37,0.5,Correlation
COPG1,RPL37,0.5,Correlation
CREG1,RPL37,0.5,Correlation
CTNNB1,RPL37,1,Correlation
CXorf40B,RPL37,0.5,Correlation
CYP1B1,RPL37,1,Correlation
DDX5,RPL37,1,Correlation
DLST,RPL37,0.5,Correlation
DMD,RPL37,0.5,Correlation
EIF2S2,RPL37,0.5,Correlation
ERGIC2,RPL37,1,Correlation
ERH,RPL37,1,Correlation
FAM129A,RPL37,0.5,Correlation
FAM168B,RPL37,1,Correlation
FBN1,RPL37,1,Correlation
GBAS,RPL37,0.5,Correlation
GLTSCR2,RPL37,0.5,Correlation
GULP1,RPL37,1,Correlation
HMOX2,RPL37,1,Correlation
HNRNPH3,RPL37,1,Correlation
HSP90AB1,RPL37,1,Correlation
IL1R1,RPL37,1,Correlation
ITGA6,RPL37,0.5,Correlation
JAG1,RPL37,0.5,Correlation
KAT7,RPL37,1,Correlation
KCTD12,RPL37,0.5,Correlation
KLC1,RPL37,0.5,Correlation
KPNA6,RPL37,0.5,Correlation
LYRM1,RPL37,1,Correlation
MAN2A1,RPL37,0.5,Correlation
MBNL2,RPL37,1,Correlation
MCMBP,RPL37,0.5,Correlation
MEST,RPL37,0.5,Correlation
MLH3,RPL37,0.5,Correlation
MPHOSPH9,RPL37,0.5,Correlation
MRPL16,RPL37,0.5,Correlation
MRPS17,RPL37,1,Correlation
MXI1,RPL37,0.5,Correlation
NACA,RPL37,1,Correlation
NDUFC2,RPL37,1,Correlation
NDUFS5,RPL37,1,Correlation
NISCH,RPL37,0.5,Correlation
NPEPPS,RPL37,1,Correlation
NPTX2,RPL37,0.5,Correlation
NSFL1C,RPL37,1,Correlation
NUTF2,RPL37,1,Correlation
OTUB1,RPL37,1,Correlation
PABPC1,RPL37,0.5,Correlation
PDCL3,RPL37,0.5,Correlation
PFDN1,RPL37,1,Correlation
PFDN5,RPL37,0.5,Correlation
PI4KA,RPL37,1,Correlation
PIAS3,RPL37,0.5,Correlation
PITPNB,RPL37,0.5,Correlation
PLOD2,RPL37,0.5,Correlation
POLR2M,RPL37,1,Correlation
PPFIA1,RPL37,0.5,Correlation
PPP1R7,RPL37,0.5,Correlation
PPP2CA,RPL37,0.5,Correlation
PPP2CB,RPL37,1,Correlation
PRKD1,RPL37,1,Correlation
PRPF3,RPL37,0.5,Correlation
PSAP,RPL37,0.5,Correlation
PSMD4,RPL37,1,Correlation
PSMD6,RPL37,1,Correlation
RAB40B,RPL37,0.866025404,Correlation
RAP1GDS1,RPL37,1,Correlation
RNF130,RPL37,0.5,Correlation
RNF7,RPL37,1,Correlation
ROBO1,RPL37,1,Correlation
RPL12,RPL37,0.5,Correlation
RPL15,RPL37,1,Correlation
RPL35A,RPL37,1,Correlation
RPL36AL,RPL37,1,Correlation
ACTN1,RPLP2,0.5,Correlation
AHCTF1,RPLP2,0.5,Correlation
ALDH3A2,RPLP2,1,Correlation
ANKRD17,RPLP2,0.5,Correlation
AP2S1,RPLP2,1,Correlation
ARHGAP29,RPLP2,1,Correlation
ARIH1,RPLP2,0.5,Correlation
ATP2C1,RPLP2,1,Correlation
ATP5C1,RPLP2,1,Correlation
ATP5E,RPLP2,1,Correlation
AURKAIP1,RPLP2,1,Correlation
BBIP1,RPLP2,1,Correlation
BTN3A3,RPLP2,1,Correlation
C14orf1,RPLP2,1,Correlation
CCDC53,RPLP2,1,Correlation
CCDC93,RPLP2,0.5,Correlation
CCT3,RPLP2,0.5,Correlation
CDC16,RPLP2,1,Correlation
CDH11,RPLP2,0.5,Correlation
CELF1,RPLP2,0.5,Correlation
CEP170B,RPLP2,0.5,Correlation
CIAPIN1,RPLP2,1,Correlation
CLCN5,RPLP2,0.5,Correlation
CLNS1A,RPLP2,1,Correlation
COA3,RPLP2,1,Correlation
COL4A1,RPLP2,0.5,Correlation
COPG1,RPLP2,0.5,Correlation
CREG1,RPLP2,0.5,Correlation
CTNNB1,RPLP2,1,Correlation
CXorf40B,RPLP2,0.5,Correlation
CYP1B1,RPLP2,1,Correlation
DDX5,RPLP2,1,Correlation
DLST,RPLP2,0.5,Correlation
DMD,RPLP2,0.5,Correlation
EIF2S2,RPLP2,0.5,Correlation
ERGIC2,RPLP2,1,Correlation
ERH,RPLP2,1,Correlation
FAM129A,RPLP2,0.5,Correlation
FAM168B,RPLP2,1,Correlation
FBN1,RPLP2,1,Correlation
GBAS,RPLP2,0.5,Correlation
GLTSCR2,RPLP2,0.5,Correlation
GULP1,RPLP2,1,Correlation
HMOX2,RPLP2,1,Correlation
HNRNPH3,RPLP2,1,Correlation
HSP90AB1,RPLP2,1,Correlation
IL1R1,RPLP2,1,Correlation
ITGA6,RPLP2,0.5,Correlation
JAG1,RPLP2,0.5,Correlation
KAT7,RPLP2,1,Correlation
KCTD12,RPLP2,0.5,Correlation
KLC1,RPLP2,0.5,Correlation
KPNA6,RPLP2,0.5,Correlation
LYRM1,RPLP2,1,Correlation
MAN2A1,RPLP2,0.5,Correlation
MBNL2,RPLP2,1,Correlation
MCMBP,RPLP2,0.5,Correlation
MEST,RPLP2,0.5,Correlation
MLH3,RPLP2,0.5,Correlation
MPHOSPH9,RPLP2,0.5,Correlation
MRPL16,RPLP2,0.5,Correlation
MRPS17,RPLP2,1,Correlation
MXI1,RPLP2,0.5,Correlation
NACA,RPLP2,1,Correlation
NDUFC2,RPLP2,1,Correlation
NDUFS5,RPLP2,1,Correlation
NISCH,RPLP2,0.5,Correlation
NPEPPS,RPLP2,1,Correlation
NPTX2,RPLP2,0.5,Correlation
NSFL1C,RPLP2,1,Correlation
NUTF2,RPLP2,1,Correlation
OTUB1,RPLP2,1,Correlation
PABPC1,RPLP2,0.5,Correlation
PDCL3,RPLP2,0.5,Correlation
PFDN1,RPLP2,1,Correlation
PFDN5,RPLP2,0.5,Correlation
PI4KA,RPLP2,1,Correlation
PIAS3,RPLP2,0.5,Correlation
PITPNB,RPLP2,0.5,Correlation
PLOD2,RPLP2,0.5,Correlation
POLR2M,RPLP2,1,Correlation
PPFIA1,RPLP2,0.5,Correlation
PPP1R7,RPLP2,0.5,Correlation
PPP2CA,RPLP2,0.5,Correlation
PPP2CB,RPLP2,1,Correlation
PRKD1,RPLP2,1,Correlation
PRPF3,RPLP2,0.5,Correlation
PSAP,RPLP2,0.5,Correlation
PSMD4,RPLP2,1,Correlation
PSMD6,RPLP2,1,Correlation
RAB40B,RPLP2,0.866025404,Correlation
RAP1GDS1,RPLP2,1,Correlation
RNF130,RPLP2,0.5,Correlation
RNF7,RPLP2,1,Correlation
ROBO1,RPLP2,1,Correlation
RPL12,RPLP2,0.5,Correlation
RPL15,RPLP2,1,Correlation
RPL35A,RPLP2,1,Correlation
RPL36AL,RPLP2,1,Correlation
RPL37,RPLP2,1,Correlation
ACTN1,RPSA,0.5,Correlation
AHCTF1,RPSA,0.5,Correlation
ALDH3A2,RPSA,1,Correlation
ANKRD17,RPSA,0.5,Correlation
AP2S1,RPSA,1,Correlation
ARHGAP29,RPSA,1,Correlation
ARIH1,RPSA,0.5,Correlation
ATP2C1,RPSA,1,Correlation
ATP5C1,RPSA,1,Correlation
ATP5E,RPSA,1,Correlation
AURKAIP1,RPSA,1,Correlation
BBIP1,RPSA,1,Correlation
BTN3A3,RPSA,1,Correlation
C14orf1,RPSA,1,Correlation
CCDC53,RPSA,1,Correlation
CCDC93,RPSA,0.5,Correlation
CCT3,RPSA,0.5,Correlation
CDC16,RPSA,1,Correlation
CDH11,RPSA,0.5,Correlation
CELF1,RPSA,0.5,Correlation
CEP170B,RPSA,0.5,Correlation
CIAPIN1,RPSA,1,Correlation
CLCN5,RPSA,0.5,Correlation
CLNS1A,RPSA,1,Correlation
COA3,RPSA,1,Correlation
COL4A1,RPSA,0.5,Correlation
COPG1,RPSA,0.5,Correlation
CREG1,RPSA,0.5,Correlation
CTNNB1,RPSA,1,Correlation
CXorf40B,RPSA,0.5,Correlation
CYP1B1,RPSA,1,Correlation
DDX5,RPSA,1,Correlation
DLST,RPSA,0.5,Correlation
DMD,RPSA,0.5,Correlation
EIF2S2,RPSA,0.5,Correlation
