Gene1,Gene2,corRvec,Interaction
CCT3,PTPN13,0.25,Correlation
CDC16,PTPN13,0.821428571,Correlation
CDH11,PTPN13,0.714285714,Correlation
CELF1,PTPN13,0.642857143,Correlation
CEP170B,PTPN13,0.607142857,Correlation
CIAPIN1,PTPN13,0.642857143,Correlation
CLCN5,PTPN13,0.792824967,Correlation
CLNS1A,PTPN13,0.964285714,Correlation
COA3,PTPN13,0.821428571,Correlation
COL4A1,PTPN13,-0.142857143,Correlation
COPG1,PTPN13,0.714285714,Correlation
CREB3L2,PTPN13,0.464285714,Correlation
CREG1,PTPN13,0.75,Correlation
CSRP1,PTPN13,0.535714286,Correlation
CST3,PTPN13,0.535714286,Correlation
CTDSP2,PTPN13,0.571428571,Correlation
CTNNB1,PTPN13,0.785714286,Correlation
CXorf40B,PTPN13,0.857142857,Correlation
CYP1B1,PTPN13,-0.142857143,Correlation
DCN,PTPN13,0.142857143,Correlation
DDX5,PTPN13,0.964285714,Correlation
DLST,PTPN13,0.857142857,Correlation
DMD,PTPN13,0.321428571,Correlation
DST,PTPN13,0.928571429,Correlation
EIF2S2,PTPN13,0.535714286,Correlation
ERGIC2,PTPN13,0.607142857,Correlation
ERH,PTPN13,0.75,Correlation
FAM120A,PTPN13,0.821428571,Correlation
FAM129A,PTPN13,-0.428571429,Correlation
FAM168B,PTPN13,0.785714286,Correlation
FBN1,PTPN13,0.857142857,Correlation
FBXW7,PTPN13,0.678571429,Correlation
GBAS,PTPN13,0.75,Correlation
GLTSCR2,PTPN13,0.285714286,Correlation
ADGRF5,PTPN13,0.714285714,Correlation
GULP1,PTPN13,0.357142857,Correlation
HBB,PTPN13,0.464285714,Correlation
HCFC2,PTPN13,0.892857143,Correlation
HMOX2,PTPN13,0.892857143,Correlation
HNRNPH3,PTPN13,0.464285714,Correlation
HNRNPUL1,PTPN13,0.857142857,Correlation
HSP90AB1,PTPN13,0.25,Correlation
ID2,PTPN13,0.785714286,Correlation
IL1R1,PTPN13,-0.035714286,Correlation
ITGA6,PTPN13,0.178571429,Correlation
JAG1,PTPN13,0.035714286,Correlation
KAT7,PTPN13,0.785714286,Correlation
KCTD12,PTPN13,0.428571429,Correlation
KDM6A,PTPN13,1,Correlation
KLC1,PTPN13,0.785714286,Correlation
KPNA6,PTPN13,0.785714286,Correlation
LYRM1,PTPN13,0.785714286,Correlation
MAN2A1,PTPN13,0.571428571,Correlation
MBNL2,PTPN13,0.714285714,Correlation
MCMBP,PTPN13,0.928571429,Correlation
MEST,PTPN13,0.107142857,Correlation
MGAT4A,PTPN13,0.821428571,Correlation
MLH3,PTPN13,0.607142857,Correlation
MON2,PTPN13,0.892857143,Correlation
MPHOSPH9,PTPN13,0.678571429,Correlation
MRPL16,PTPN13,0.928571429,Correlation
MRPS17,PTPN13,0.642857143,Correlation
MXI1,PTPN13,0.928571429,Correlation
MYD88,PTPN13,0.178571429,Correlation
NACA,PTPN13,0.428571429,Correlation
NDUFC2,PTPN13,0.821428571,Correlation
NDUFS5,PTPN13,0.392857143,Correlation
NISCH,PTPN13,0.714285714,Correlation
NKTR,PTPN13,0.285714286,Correlation
NPEPPS,PTPN13,0.678571429,Correlation
NPTX2,PTPN13,0.535714286,Correlation
NSFL1C,PTPN13,0.607142857,Correlation
NUTF2,PTPN13,0.821428571,Correlation
ORAI2,PTPN13,0.678571429,Correlation
OTUB1,PTPN13,0.821428571,Correlation
PABPC1,PTPN13,0.428571429,Correlation
PCDH9,PTPN13,0.892857143,Correlation
PDCL3,PTPN13,0.571428571,Correlation
PFDN1,PTPN13,0.857142857,Correlation
PFDN5,PTPN13,0.214285714,Correlation
PI4KA,PTPN13,0.714285714,Correlation
PIAS3,PTPN13,0.75,Correlation
PITPNB,PTPN13,0.678571429,Correlation
PLEKHB1,PTPN13,-0.571428571,Correlation
PLOD2,PTPN13,0.071428571,Correlation
POGZ,PTPN13,0.678571429,Correlation
POLR2M,PTPN13,0.785714286,Correlation
PPFIA1,PTPN13,0.928571429,Correlation
PPP1R7,PTPN13,0.714285714,Correlation
PPP2CA,PTPN13,0.857142857,Correlation
PPP2CB,PTPN13,0.785714286,Correlation
PRKD1,PTPN13,0.071428571,Correlation
PRPF3,PTPN13,0.5,Correlation
PSAP,PTPN13,0.714285714,Correlation
PSMD4,PTPN13,0.75,Correlation
PSMD6,PTPN13,0.75,Correlation
ACTN1,RAB40B,0.821428571,Correlation
AHCTF1,RAB40B,0.357142857,Correlation
ALDH3A2,RAB40B,0.392857143,Correlation
ALPK1,RAB40B,0.018018749,Correlation
ANKRD17,RAB40B,0.25,Correlation
ANXA1,RAB40B,-0.285714286,Correlation
AP2S1,RAB40B,0.857142857,Correlation
ARHGAP29,RAB40B,-0.178571429,Correlation
ARIH1,RAB40B,0.821428571,Correlation
ATM,RAB40B,0.357142857,Correlation
ATP2C1,RAB40B,0.178571429,Correlation
ATP5C1,RAB40B,0.821428571,Correlation
ATP5E,RAB40B,0.571428571,Correlation
AURKAIP1,RAB40B,0.75,Correlation
BBIP1,RAB40B,0.785714286,Correlation
BGN,RAB40B,-0.428571429,Correlation
BPTF,RAB40B,0.571428571,Correlation
BTN3A3,RAB40B,-0.285714286,Correlation
C14orf1,RAB40B,0.857142857,Correlation
C1orf61,RAB40B,0.535714286,Correlation
C6orf106,RAB40B,0.892857143,Correlation
CCDC53,RAB40B,0.821428571,Correlation
CCDC93,RAB40B,0.392857143,Correlation
CCT3,RAB40B,-0.071428571,Correlation
CDC16,RAB40B,0.571428571,Correlation
CDH11,RAB40B,0.857142857,Correlation
CELF1,RAB40B,0.857142857,Correlation
CEP170B,RAB40B,0.714285714,Correlation
CIAPIN1,RAB40B,0.678571429,Correlation
CLCN5,RAB40B,0.396412484,Correlation
CLNS1A,RAB40B,0.75,Correlation
COA3,RAB40B,0.964285714,Correlation
COL4A1,RAB40B,-0.357142857,Correlation
COPG1,RAB40B,1,Correlation
CREB3L2,RAB40B,0.321428571,Correlation
CREG1,RAB40B,0.357142857,Correlation
CSRP1,RAB40B,0.392857143,Correlation
CST3,RAB40B,0.428571429,Correlation
CTDSP2,RAB40B,0.071428571,Correlation
CTNNB1,RAB40B,0.821428571,Correlation
CXorf40B,RAB40B,0.892857143,Correlation
CYP1B1,RAB40B,0.071428571,Correlation
DCN,RAB40B,-0.285714286,Correlation
DDX5,RAB40B,0.75,Correlation
DLST,RAB40B,0.928571429,Correlation
DMD,RAB40B,0,Correlation
DST,RAB40B,0.714285714,Correlation
EIF2S2,RAB40B,0.178571429,Correlation
ERGIC2,RAB40B,0.571428571,Correlation
ERH,RAB40B,0.857142857,Correlation
FAM120A,RAB40B,0.571428571,Correlation
FAM129A,RAB40B,-0.285714286,Correlation
FAM168B,RAB40B,0.821428571,Correlation
FBN1,RAB40B,0.464285714,Correlation
FBXW7,RAB40B,0.607142857,Correlation
GBAS,RAB40B,0.857142857,Correlation
GLTSCR2,RAB40B,-0.285714286,Correlation
ADGRF5,RAB40B,0.142857143,Correlation
GULP1,RAB40B,0.392857143,Correlation
HBB,RAB40B,0.464285714,Correlation
HCFC2,RAB40B,0.857142857,Correlation
HMOX2,RAB40B,0.892857143,Correlation
HNRNPH3,RAB40B,0.035714286,Correlation
HNRNPUL1,RAB40B,0.892857143,Correlation
HSP90AB1,RAB40B,-0.071428571,Correlation
ID2,RAB40B,0.821428571,Correlation
IL1R1,RAB40B,-0.321428571,Correlation
ITGA6,RAB40B,-0.071428571,Correlation
JAG1,RAB40B,-0.428571429,Correlation
KAT7,RAB40B,0.821428571,Correlation
KCTD12,RAB40B,0.071428571,Correlation
KDM6A,RAB40B,0.714285714,Correlation
KLC1,RAB40B,0.928571429,Correlation
KPNA6,RAB40B,0.821428571,Correlation
LYRM1,RAB40B,0.821428571,Correlation
MAN2A1,RAB40B,0.142857143,Correlation
MBNL2,RAB40B,0.357142857,Correlation
MCMBP,RAB40B,0.785714286,Correlation
MEST,RAB40B,-0.107142857,Correlation
MGAT4A,RAB40B,0.571428571,Correlation
MLH3,RAB40B,0.785714286,Correlation
MON2,RAB40B,0.857142857,Correlation
MPHOSPH9,RAB40B,0.214285714,Correlation
MRPL16,RAB40B,0.607142857,Correlation
MRPS17,RAB40B,0.964285714,Correlation
MXI1,RAB40B,0.714285714,Correlation
MYD88,RAB40B,0.357142857,Correlation
NACA,RAB40B,0.035714286,Correlation
NDUFC2,RAB40B,0.964285714,Correlation
NDUFS5,RAB40B,0.785714286,Correlation
NISCH,RAB40B,0.714285714,Correlation
NKTR,RAB40B,-0.214285714,Correlation
NPEPPS,RAB40B,0.285714286,Correlation
NPTX2,RAB40B,0.571428571,Correlation
NSFL1C,RAB40B,0.785714286,Correlation
NUTF2,RAB40B,0.964285714,Correlation
ORAI2,RAB40B,0.607142857,Correlation
OTUB1,RAB40B,0.964285714,Correlation
PABPC1,RAB40B,0,Correlation
PCDH9,RAB40B,0.857142857,Correlation
PDCL3,RAB40B,0.857142857,Correlation
PFDN1,RAB40B,0.928571429,Correlation
PFDN5,RAB40B,0.071428571,Correlation
PI4KA,RAB40B,0.928571429,Correlation
PIAS3,RAB40B,0.857142857,Correlation
PITPNB,RAB40B,0.607142857,Correlation
PLEKHB1,RAB40B,-0.464285714,Correlation
PLOD2,RAB40B,0.178571429,Correlation
POGZ,RAB40B,0.214285714,Correlation
POLR2M,RAB40B,0.821428571,Correlation
PPFIA1,RAB40B,0.607142857,Correlation
PPP1R7,RAB40B,0.928571429,Correlation
PPP2CA,RAB40B,0.928571429,Correlation
PPP2CB,RAB40B,0.821428571,Correlation
PRKD1,RAB40B,-0.142857143,Correlation
PRPF3,RAB40B,-0.142857143,Correlation
PSAP,RAB40B,0.714285714,Correlation
PSMD4,RAB40B,0.892857143,Correlation
PSMD6,RAB40B,0.857142857,Correlation
PTPN13,RAB40B,0.714285714,Correlation
ACTN1,RAP1GDS1,0.678571429,Correlation
AHCTF1,RAP1GDS1,0.892857143,Correlation
ALDH3A2,RAP1GDS1,0.464285714,Correlation
ALPK1,RAP1GDS1,0.378393734,Correlation
ANKRD17,RAP1GDS1,0.857142857,Correlation
ANXA1,RAP1GDS1,0,Correlation
AP2S1,RAP1GDS1,0.571428571,Correlation
ARHGAP29,RAP1GDS1,-0.142857143,Correlation
ARIH1,RAP1GDS1,0.964285714,Correlation
ATM,RAP1GDS1,0.714285714,Correlation
ATP2C1,RAP1GDS1,0.821428571,Correlation
ATP5C1,RAP1GDS1,0.857142857,Correlation
ATP5E,RAP1GDS1,0.857142857,Correlation
AURKAIP1,RAP1GDS1,0.392857143,Correlation
BBIP1,RAP1GDS1,0.678571429,Correlation
BGN,RAP1GDS1,-0.285714286,Correlation
BPTF,RAP1GDS1,0.785714286,Correlation
BTN3A3,RAP1GDS1,0.392857143,Correlation
C14orf1,RAP1GDS1,0.892857143,Correlation
C1orf61,RAP1GDS1,0.321428571,Correlation
C6orf106,RAP1GDS1,0.892857143,Correlation
CCDC53,RAP1GDS1,0.642857143,Correlation
CCDC93,RAP1GDS1,0.821428571,Correlation
CCT3,RAP1GDS1,0.642857143,Correlation
CDC16,RAP1GDS1,0.964285714,Correlation
CDH11,RAP1GDS1,0.535714286,Correlation
CELF1,RAP1GDS1,0.821428571,Correlation
CEP170B,RAP1GDS1,0.857142857,Correlation
CIAPIN1,RAP1GDS1,0.892857143,Correlation
CLCN5,RAP1GDS1,0.630656224,Correlation
CLNS1A,RAP1GDS1,0.857142857,Correlation
COA3,RAP1GDS1,0.785714286,Correlation
COL4A1,RAP1GDS1,-0.142857143,Correlation
COPG1,RAP1GDS1,0.678571429,Correlation
CREB3L2,RAP1GDS1,0.214285714,Correlation
CREG1,RAP1GDS1,0.892857143,Correlation
CSRP1,RAP1GDS1,-0.071428571,Correlation
CST3,RAP1GDS1,0.392857143,Correlation
CTDSP2,RAP1GDS1,0.535714286,Correlation
CTNNB1,RAP1GDS1,0.964285714,Correlation
CXorf40B,RAP1GDS1,0.857142857,Correlation
CYP1B1,RAP1GDS1,0.178571429,Correlation
DCN,RAP1GDS1,-0.107142857,Correlation
DDX5,RAP1GDS1,0.857142857,Correlation
DLST,RAP1GDS1,0.821428571,Correlation
DMD,RAP1GDS1,0.678571429,Correlation
DST,RAP1GDS1,0.571428571,Correlation
EIF2S2,RAP1GDS1,0.821428571,Correlation
ERGIC2,RAP1GDS1,0.964285714,Correlation
ERH,RAP1GDS1,0.928571429,Correlation
FAM120A,RAP1GDS1,0.964285714,Correlation
FAM129A,RAP1GDS1,-0.107142857,Correlation
FAM168B,RAP1GDS1,0.964285714,Correlation
FBN1,RAP1GDS1,0.678571429,Correlation
FBXW7,RAP1GDS1,0.964285714,Correlation
GBAS,RAP1GDS1,0.928571429,Correlation
GLTSCR2,RAP1GDS1,0,Correlation
ADGRF5,RAP1GDS1,0.607142857,Correlation
GULP1,RAP1GDS1,0.75,Correlation
HBB,RAP1GDS1,0.107142857,Correlation
HCFC2,RAP1GDS1,0.892857143,Correlation
HMOX2,RAP1GDS1,0.714285714,Correlation
HNRNPH3,RAP1GDS1,0.607142857,Correlation
HNRNPUL1,RAP1GDS1,0.857142857,Correlation
HSP90AB1,RAP1GDS1,0.642857143,Correlation
ID2,RAP1GDS1,0.964285714,Correlation
IL1R1,RAP1GDS1,-0.214285714,Correlation
ITGA6,RAP1GDS1,0.392857143,Correlation
JAG1,RAP1GDS1,-0.107142857,Correlation
KAT7,RAP1GDS1,0.964285714,Correlation
KCTD12,RAP1GDS1,0.357142857,Correlation
KDM6A,RAP1GDS1,0.75,Correlation
KLC1,RAP1GDS1,0.607142857,Correlation
KPNA6,RAP1GDS1,0.964285714,Correlation
LYRM1,RAP1GDS1,0.964285714,Correlation
MAN2A1,RAP1GDS1,0.25,Correlation
MBNL2,RAP1GDS1,0.642857143,Correlation
MCMBP,RAP1GDS1,0.821428571,Correlation
MEST,RAP1GDS1,0.464285714,Correlation
MGAT4A,RAP1GDS1,0.964285714,Correlation
MLH3,RAP1GDS1,0.857142857,Correlation
MON2,RAP1GDS1,0.892857143,Correlation
MPHOSPH9,RAP1GDS1,0.678571429,Correlation
MRPL16,RAP1GDS1,0.892857143,Correlation
MRPS17,RAP1GDS1,0.642857143,Correlation
MXI1,RAP1GDS1,0.571428571,Correlation
MYD88,RAP1GDS1,0.5,Correlation
NACA,RAP1GDS1,0.678571429,Correlation
NDUFC2,RAP1GDS1,0.785714286,Correlation
NDUFS5,RAP1GDS1,0.642857143,Correlation
NISCH,RAP1GDS1,0.964285714,Correlation
NKTR,RAP1GDS1,-0.035714286,Correlation
NPEPPS,RAP1GDS1,0.857142857,Correlation
NPTX2,RAP1GDS1,0.178571429,Correlation
NSFL1C,RAP1GDS1,0.857142857,Correlation
NUTF2,RAP1GDS1,0.785714286,Correlation
ORAI2,RAP1GDS1,0.964285714,Correlation
OTUB1,RAP1GDS1,0.785714286,Correlation
PABPC1,RAP1GDS1,0.714285714,Correlation
PCDH9,RAP1GDS1,0.892857143,Correlation
PDCL3,RAP1GDS1,0.75,Correlation
PFDN1,RAP1GDS1,0.821428571,Correlation
PFDN5,RAP1GDS1,0.571428571,Correlation
PI4KA,RAP1GDS1,0.857142857,Correlation
PIAS3,RAP1GDS1,0.928571429,Correlation
PITPNB,RAP1GDS1,0.964285714,Correlation
PLEKHB1,RAP1GDS1,-0.642857143,Correlation
PLOD2,RAP1GDS1,0.535714286,Correlation
POGZ,RAP1GDS1,0.678571429,Correlation
POLR2M,RAP1GDS1,0.964285714,Correlation
PPFIA1,RAP1GDS1,0.892857143,Correlation
PPP1R7,RAP1GDS1,0.857142857,Correlation
PPP2CA,RAP1GDS1,0.821428571,Correlation
PPP2CB,RAP1GDS1,0.964285714,Correlation
PRKD1,RAP1GDS1,0.428571429,Correlation
PRPF3,RAP1GDS1,0.321428571,Correlation
PSAP,RAP1GDS1,0.964285714,Correlation
PSMD4,RAP1GDS1,0.892857143,Correlation
PSMD6,RAP1GDS1,0.928571429,Correlation
PTPN13,RAP1GDS1,0.75,Correlation
RAB40B,RAP1GDS1,0.678571429,Correlation
ACTN1,RBM15,0.607142857,Correlation
AHCTF1,RBM15,0.642857143,Correlation
ALDH3A2,RBM15,0.857142857,Correlation
ALPK1,RBM15,0.018018749,Correlation
ANKRD17,RBM15,0.678571429,Correlation
ANXA1,RBM15,0.25,Correlation
AP2S1,RBM15,0.642857143,Correlation
ARHGAP29,RBM15,0.178571429,Correlation
ARIH1,RBM15,0.857142857,Correlation
ATM,RBM15,0.571428571,Correlation
ATP2C1,RBM15,0.535714286,Correlation
ATP5C1,RBM15,0.678571429,Correlation
ATP5E,RBM15,0.607142857,Correlation
AURKAIP1,RBM15,0.464285714,Correlation
BBIP1,RBM15,0.678571429,Correlation
BGN,RBM15,-0.535714286,Correlation
BPTF,RBM15,0.607142857,Correlation
BTN3A3,RBM15,0.321428571,Correlation
C14orf1,RBM15,0.892857143,Correlation
C1orf61,RBM15,0.607142857,Correlation
C6orf106,RBM15,0.821428571,Correlation
CCDC53,RBM15,0.571428571,Correlation
CCDC93,RBM15,0.678571429,Correlation
CCT3,RBM15,0.321428571,Correlation
CDC16,RBM15,0.678571429,Correlation
CDH11,RBM15,0.785714286,Correlation
CELF1,RBM15,0.571428571,Correlation
CEP170B,RBM15,0.464285714,Correlation
CIAPIN1,RBM15,0.571428571,Correlation
CLCN5,RBM15,0.288299988,Correlation
CLNS1A,RBM15,0.821428571,Correlation
COA3,RBM15,0.75,Correlation
COL4A1,RBM15,-0.142857143,Correlation
COPG1,RBM15,0.678571429,Correlation
CREB3L2,RBM15,0.714285714,Correlation
CREG1,RBM15,0.642857143,Correlation
CSRP1,RBM15,0.214285714,Correlation
CST3,RBM15,0.535714286,Correlation
CTDSP2,RBM15,0.714285714,Correlation
CTNNB1,RBM15,0.857142857,Correlation
CXorf40B,RBM15,0.785714286,Correlation
CYP1B1,RBM15,0,Correlation
DCN,RBM15,-0.107142857,Correlation
DDX5,RBM15,0.821428571,Correlation
DLST,RBM15,0.857142857,Correlation
DMD,RBM15,0.464285714,Correlation
DST,RBM15,0.75,Correlation
EIF2S2,RBM15,0.535714286,Correlation
ERGIC2,RBM15,0.785714286,Correlation
ERH,RBM15,0.75,Correlation
FAM120A,RBM15,0.678571429,Correlation
FAM129A,RBM15,-0.25,Correlation
FAM168B,RBM15,0.857142857,Correlation
FBN1,RBM15,0.857142857,Correlation
FBXW7,RBM15,0.607142857,Correlation
GBAS,RBM15,0.75,Correlation
GLTSCR2,RBM15,0.25,Correlation
ADGRF5,RBM15,0.607142857,Correlation
GULP1,RBM15,0.285714286,Correlation
HBB,RBM15,0.392857143,Correlation
HCFC2,RBM15,0.892857143,Correlation
HMOX2,RBM15,0.75,Correlation
HNRNPH3,RBM15,0.678571429,Correlation
HNRNPUL1,RBM15,0.785714286,Correlation
HSP90AB1,RBM15,0.321428571,Correlation
ID2,RBM15,0.857142857,Correlation
IL1R1,RBM15,-0.107142857,Correlation
ITGA6,RBM15,0.392857143,Correlation
JAG1,RBM15,0.035714286,Correlation
KAT7,RBM15,0.857142857,Correlation
KCTD12,RBM15,0.392857143,Correlation
KDM6A,RBM15,0.714285714,Correlation
KLC1,RBM15,0.678571429,Correlation
KPNA6,RBM15,0.857142857,Correlation
LYRM1,RBM15,0.857142857,Correlation
MAN2A1,RBM15,0.678571429,Correlation
MBNL2,RBM15,0.892857143,Correlation
MCMBP,RBM15,0.714285714,Correlation
MEST,RBM15,0.535714286,Correlation
MGAT4A,RBM15,0.678571429,Correlation
MLH3,RBM15,0.857142857,Correlation
MON2,RBM15,0.892857143,Correlation
MPHOSPH9,RBM15,0.785714286,Correlation
MRPL16,RBM15,0.714285714,Correlation
MRPS17,RBM15,0.642857143,Correlation
MXI1,RBM15,0.75,Correlation
MYD88,RBM15,0.071428571,Correlation
NACA,RBM15,0.464285714,Correlation
NDUFC2,RBM15,0.75,Correlation
NDUFS5,RBM15,0.321428571,Correlation
NISCH,RBM15,0.642857143,Correlation
NKTR,RBM15,0.428571429,Correlation
NPEPPS,RBM15,0.5,Correlation
NPTX2,RBM15,0.392857143,Correlation
NSFL1C,RBM15,0.857142857,Correlation
NUTF2,RBM15,0.75,Correlation
ORAI2,RBM15,0.607142857,Correlation
OTUB1,RBM15,0.75,Correlation
PABPC1,RBM15,0.392857143,Correlation
PCDH9,RBM15,0.892857143,Correlation
PDCL3,RBM15,0.607142857,Correlation
PFDN1,RBM15,0.857142857,Correlation
PFDN5,RBM15,0.678571429,Correlation
PI4KA,RBM15,0.714285714,Correlation
PIAS3,RBM15,0.75,Correlation
PITPNB,RBM15,0.607142857,Correlation
PLEKHB1,RBM15,-0.107142857,Correlation
PLOD2,RBM15,0.142857143,Correlation
POGZ,RBM15,0.785714286,Correlation
POLR2M,RBM15,0.857142857,Correlation
PPFIA1,RBM15,0.714285714,Correlation
PPP1R7,RBM15,0.714285714,Correlation
PPP2CA,RBM15,0.857142857,Correlation
PPP2CB,RBM15,0.857142857,Correlation
PRKD1,RBM15,0.035714286,Correlation
PRPF3,RBM15,0.464285714,Correlation
PSAP,RBM15,0.642857143,Correlation
PSMD4,RBM15,0.821428571,Correlation
PSMD6,RBM15,0.75,Correlation
PTPN13,RBM15,0.714285714,Correlation
RAB40B,RBM15,0.678571429,Correlation
RAP1GDS1,RBM15,0.75,Correlation
ACTN1,RNF130,0.785714286,Correlation
AHCTF1,RNF130,0.75,Correlation
ALDH3A2,RNF130,0.607142857,Correlation
ALPK1,RNF130,0.162168743,Correlation
ANKRD17,RNF130,0.678571429,Correlation
ANXA1,RNF130,0.071428571,Correlation
AP2S1,RNF130,0.75,Correlation
ARHGAP29,RNF130,0,Correlation
ARIH1,RNF130,0.964285714,Correlation
ATM,RNF130,0.714285714,Correlation
ATP2C1,RNF130,0.571428571,Correlation
ATP5C1,RNF130,0.821428571,Correlation
ATP5E,RNF130,0.678571429,Correlation
AURKAIP1,RNF130,0.571428571,Correlation
BBIP1,RNF130,0.857142857,Correlation
BGN,RNF130,-0.535714286,Correlation
BPTF,RNF130,0.821428571,Correlation
BTN3A3,RNF130,0.142857143,Correlation
C14orf1,RNF130,1,Correlation
C1orf61,RNF130,0.571428571,Correlation
C6orf106,RNF130,0.928571429,Correlation
CCDC53,RNF130,0.821428571,Correlation
CCDC93,RNF130,0.785714286,Correlation
CCT3,RNF130,0.321428571,Correlation
CDC16,RNF130,0.857142857,Correlation
CDH11,RNF130,0.821428571,Correlation
CELF1,RNF130,0.785714286,Correlation
CEP170B,RNF130,0.714285714,Correlation
CIAPIN1,RNF130,0.75,Correlation
CLCN5,RNF130,0.594618725,Correlation
CLNS1A,RNF130,0.964285714,Correlation
COA3,RNF130,0.928571429,Correlation
COL4A1,RNF130,-0.25,Correlation
COPG1,RNF130,0.857142857,Correlation
CREB3L2,RNF130,0.464285714,Correlation
CREG1,RNF130,0.75,Correlation
CSRP1,RNF130,0.285714286,Correlation
CST3,RNF130,0.571428571,Correlation
CTDSP2,RNF130,0.535714286,Correlation
CTNNB1,RNF130,0.964285714,Correlation
CXorf40B,RNF130,0.964285714,Correlation
CYP1B1,RNF130,0,Correlation
DCN,RNF130,-0.107142857,Correlation
DDX5,RNF130,0.964285714,Correlation
DLST,RNF130,0.964285714,Correlation
DMD,RNF130,0.428571429,Correlation
DST,RNF130,0.821428571,Correlation
EIF2S2,RNF130,0.571428571,Correlation
ERGIC2,RNF130,0.821428571,Correlation
ERH,RNF130,0.928571429,Correlation
FAM120A,RNF130,0.857142857,Correlation
FAM129A,RNF130,-0.321428571,Correlation
FAM168B,RNF130,0.964285714,Correlation
FBN1,RNF130,0.821428571,Correlation
FBXW7,RNF130,0.785714286,Correlation
GBAS,RNF130,0.928571429,Correlation
GLTSCR2,RNF130,0.071428571,Correlation
ADGRF5,RNF130,0.607142857,Correlation
GULP1,RNF130,0.5,Correlation
HBB,RNF130,0.357142857,Correlation
HCFC2,RNF130,1,Correlation
HMOX2,RNF130,0.892857143,Correlation
HNRNPH3,RNF130,0.5,Correlation
HNRNPUL1,RNF130,0.964285714,Correlation
HSP90AB1,RNF130,0.321428571,Correlation
ID2,RNF130,0.964285714,Correlation
IL1R1,RNF130,-0.214285714,Correlation
ITGA6,RNF130,0.285714286,Correlation
JAG1,RNF130,-0.142857143,Correlation
KAT7,RNF130,0.964285714,Correlation
KCTD12,RNF130,0.392857143,Correlation
KDM6A,RNF130,0.892857143,Correlation
KLC1,RNF130,0.821428571,Correlation
KPNA6,RNF130,0.964285714,Correlation
LYRM1,RNF130,0.964285714,Correlation
MAN2A1,RNF130,0.464285714,Correlation
MBNL2,RNF130,0.75,Correlation
MCMBP,RNF130,0.928571429,Correlation
MEST,RNF130,0.285714286,Correlation
MGAT4A,RNF130,0.857142857,Correlation
MLH3,RNF130,0.857142857,Correlation
MON2,RNF130,1,Correlation
MPHOSPH9,RNF130,0.678571429,Correlation
MRPL16,RNF130,0.892857143,Correlation
MRPS17,RNF130,0.821428571,Correlation
MXI1,RNF130,0.821428571,Correlation
MYD88,RNF130,0.285714286,Correlation
NACA,RNF130,0.428571429,Correlation
NDUFC2,RNF130,0.928571429,Correlation
NDUFS5,RNF130,0.571428571,Correlation
NISCH,RNF130,0.857142857,Correlation
NKTR,RNF130,0.142857143,Correlation
NPEPPS,RNF130,0.642857143,Correlation
NPTX2,RNF130,0.428571429,Correlation
NSFL1C,RNF130,0.857142857,Correlation
NUTF2,RNF130,0.928571429,Correlation
ORAI2,RNF130,0.785714286,Correlation
OTUB1,RNF130,0.928571429,Correlation
PABPC1,RNF130,0.428571429,Correlation
PCDH9,RNF130,1,Correlation
PDCL3,RNF130,0.75,Correlation
PFDN1,RNF130,0.964285714,Correlation
PFDN5,RNF130,0.428571429,Correlation
PI4KA,RNF130,0.892857143,Correlation
PIAS3,RNF130,0.928571429,Correlation
PITPNB,RNF130,0.785714286,Correlation
PLEKHB1,RNF130,-0.464285714,Correlation
PLOD2,RNF130,0.25,Correlation
POGZ,RNF130,0.678571429,Correlation
POLR2M,RNF130,0.964285714,Correlation
PPFIA1,RNF130,0.892857143,Correlation
PPP1R7,RNF130,0.892857143,Correlation
PPP2CA,RNF130,0.964285714,Correlation
PPP2CB,RNF130,0.964285714,Correlation
PRKD1,RNF130,0.107142857,Correlation
PRPF3,RNF130,0.321428571,Correlation
PSAP,RNF130,0.857142857,Correlation
PSMD4,RNF130,0.928571429,Correlation
PSMD6,RNF130,0.928571429,Correlation
PTPN13,RNF130,0.892857143,Correlation
RAB40B,RNF130,0.857142857,Correlation
RAP1GDS1,RNF130,0.892857143,Correlation
RBM15,RNF130,0.892857143,Correlation
ACTN1,RNF7,0.678571429,Correlation
AHCTF1,RNF7,0.928571429,Correlation
ALDH3A2,RNF7,0.321428571,Correlation
ALPK1,RNF7,0.648674973,Correlation
ANKRD17,RNF7,0.857142857,Correlation
ANXA1,RNF7,0.107142857,Correlation
AP2S1,RNF7,0.357142857,Correlation
ARHGAP29,RNF7,-0.142857143,Correlation
ARIH1,RNF7,0.821428571,Correlation
ATM,RNF7,0.821428571,Correlation
ATP2C1,RNF7,0.892857143,Correlation
ATP5C1,RNF7,0.785714286,Correlation
ATP5E,RNF7,0.821428571,Correlation
AURKAIP1,RNF7,0.214285714,Correlation
BBIP1,RNF7,0.678571429,Correlation
BGN,RNF7,-0.142857143,Correlation
BPTF,RNF7,0.857142857,Correlation
BTN3A3,RNF7,0.464285714,Correlation
C14orf1,RNF7,0.75,Correlation
C1orf61,RNF7,0.107142857,Correlation
C6orf106,RNF7,0.75,Correlation
CCDC53,RNF7,0.642857143,Correlation
CCDC93,RNF7,0.857142857,Correlation
CCT3,RNF7,0.714285714,Correlation
CDC16,RNF7,0.964285714,Correlation
CDH11,RNF7,0.321428571,Correlation
CELF1,RNF7,0.75,Correlation
