Gene1,Gene2,corRvec,Interaction
FBN1,ROBO1,1,Correlation
FBXW7,ROBO1,0.5,Correlation
GBAS,ROBO1,1,Correlation
HMOX2,ROBO1,0.5,Correlation
HNRNPH3,ROBO1,0.5,Correlation
HNRNPUL1,ROBO1,0.5,Correlation
HSP90AB1,ROBO1,0.5,Correlation
IL1R1,ROBO1,0.5,Correlation
ITGA6,ROBO1,0.5,Correlation
KAT7,ROBO1,1,Correlation
KDM6A,ROBO1,0.866025404,Correlation
KLC1,ROBO1,1,Correlation
KPNA6,ROBO1,0.5,Correlation
MBNL2,ROBO1,0.5,Correlation
MEST,ROBO1,1,Correlation
MGAT4A,ROBO1,1,Correlation
MLH3,ROBO1,1,Correlation
MON2,ROBO1,1,Correlation
MPHOSPH9,ROBO1,0.5,Correlation
MRPL16,ROBO1,0.5,Correlation
MRPS17,ROBO1,0.5,Correlation
MXI1,ROBO1,0.5,Correlation
MYD88,ROBO1,1,Correlation
NACA,ROBO1,1,Correlation
NDUFC2,ROBO1,1,Correlation
NDUFS5,ROBO1,0.5,Correlation
NISCH,ROBO1,0.5,Correlation
NPEPPS,ROBO1,0.5,Correlation
NPTX2,ROBO1,0.5,Correlation
NSFL1C,ROBO1,1,Correlation
NUTF2,ROBO1,0.5,Correlation
OTUB1,ROBO1,1,Correlation
PABPC1,ROBO1,1,Correlation
PCDH9,ROBO1,1,Correlation
PDCL3,ROBO1,1,Correlation
PFDN1,ROBO1,1,Correlation
PFDN5,ROBO1,1,Correlation
PI4KA,ROBO1,0.5,Correlation
PIAS3,ROBO1,1,Correlation
PITPNB,ROBO1,0.5,Correlation
PLEKHB1,ROBO1,1,Correlation
PLOD2,ROBO1,0.5,Correlation
PPFIA1,ROBO1,0.5,Correlation
PPP1R7,ROBO1,0.5,Correlation
PPP2CA,ROBO1,1,Correlation
PPP2CB,ROBO1,1,Correlation
PRKD1,ROBO1,1,Correlation
PRPF3,ROBO1,0.5,Correlation
PSAP,ROBO1,1,Correlation
PSMD4,ROBO1,1,Correlation
PSMD6,ROBO1,1,Correlation
PTPN13,ROBO1,1,Correlation
RAB40B,ROBO1,1,Correlation
RAP1GDS1,ROBO1,0.5,Correlation
RBM15,ROBO1,0.5,Correlation
RNF130,ROBO1,1,Correlation
RNF7,ROBO1,0.5,Correlation
ALPK1,RPL12,0.5,Correlation
ARIH1,RPL12,0.5,Correlation
BBIP1,RPL12,0.5,Correlation
C1orf61,RPL12,0.5,Correlation
CDH11,RPL12,0.5,Correlation
CEP170B,RPL12,0.5,Correlation
COPG1,RPL12,1,Correlation
CREB3L2,RPL12,0.5,Correlation
CSRP1,RPL12,0.5,Correlation
CTNNB1,RPL12,0.5,Correlation
CYP1B1,RPL12,0.5,Correlation
DCN,RPL12,0.5,Correlation
DMD,RPL12,0.5,Correlation
DST,RPL12,1,Correlation
FAM129A,RPL12,0.5,Correlation
GLTSCR2,RPL12,0.5,Correlation
GULP1,RPL12,0.5,Correlation
HBB,RPL12,0.5,Correlation
HCFC2,RPL12,0.5,Correlation
ID2,RPL12,1,Correlation
JAG1,RPL12,0.5,Correlation
KCTD12,RPL12,0.5,Correlation
LYRM1,RPL12,0.5,Correlation
MAN2A1,RPL12,0.5,Correlation
MCMBP,RPL12,0.5,Correlation
NKTR,RPL12,1,Correlation
ORAI2,RPL12,1,Correlation
POGZ,RPL12,1,Correlation
POLR2M,RPL12,1,Correlation
ACTN1,RPL15,1,Correlation
ADGRF5,RPL15,0.5,Correlation
ANKRD17,RPL15,0.5,Correlation
ANXA1,RPL15,1,Correlation
AP2S1,RPL15,0.5,Correlation
ARIH1,RPL15,0.5,Correlation
ATP2C1,RPL15,0.5,Correlation
ATP5E,RPL15,0.5,Correlation
AURKAIP1,RPL15,1,Correlation
BGN,RPL15,1,Correlation
BPTF,RPL15,0.5,Correlation
BTN3A3,RPL15,0.5,Correlation
C1orf61,RPL15,0.5,Correlation
C6orf106,RPL15,0.5,Correlation
CDC16,RPL15,0.5,Correlation
CDH11,RPL15,0.5,Correlation
CELF1,RPL15,0.5,Correlation
CLNS1A,RPL15,1,Correlation
COA3,RPL15,0.5,Correlation
COL4A1,RPL15,1,Correlation
CREB3L2,RPL15,0.5,Correlation
CREG1,RPL15,0.5,Correlation
CSRP1,RPL15,0.5,Correlation
CST3,RPL15,0.5,Correlation
CTDSP2,RPL15,1,Correlation
CTNNB1,RPL15,0.5,Correlation
CXorf40B,RPL15,0.5,Correlation
CYP1B1,RPL15,0.5,Correlation
DCN,RPL15,0.5,Correlation
DDX5,RPL15,0.5,Correlation
DMD,RPL15,0.5,Correlation
ERGIC2,RPL15,1,Correlation
ERH,RPL15,1,Correlation
FAM120A,RPL15,1,Correlation
FAM168B,RPL15,0.5,Correlation
FBN1,RPL15,0.5,Correlation
GBAS,RPL15,0.5,Correlation
GLTSCR2,RPL15,0.5,Correlation
GULP1,RPL15,0.5,Correlation
HCFC2,RPL15,0.5,Correlation
HNRNPUL1,RPL15,1,Correlation
ITGA6,RPL15,1,Correlation
JAG1,RPL15,0.5,Correlation
KAT7,RPL15,0.5,Correlation
KCTD12,RPL15,0.5,Correlation
KLC1,RPL15,0.5,Correlation
MAN2A1,RPL15,0.5,Correlation
MBNL2,RPL15,1,Correlation
MCMBP,RPL15,0.5,Correlation
MEST,RPL15,0.5,Correlation
MGAT4A,RPL15,0.5,Correlation
MLH3,RPL15,0.5,Correlation
MON2,RPL15,0.5,Correlation
MXI1,RPL15,1,Correlation
MYD88,RPL15,0.5,Correlation
NACA,RPL15,0.5,Correlation
NDUFC2,RPL15,0.5,Correlation
NDUFS5,RPL15,1,Correlation
NSFL1C,RPL15,0.5,Correlation
NUTF2,RPL15,1,Correlation
OTUB1,RPL15,0.5,Correlation
PABPC1,RPL15,0.5,Correlation
PCDH9,RPL15,0.5,Correlation
PDCL3,RPL15,0.5,Correlation
PFDN1,RPL15,0.5,Correlation
PFDN5,RPL15,0.5,Correlation
PIAS3,RPL15,0.5,Correlation
PLEKHB1,RPL15,0.5,Correlation
PPP2CA,RPL15,0.5,Correlation
PPP2CB,RPL15,0.5,Correlation
PRKD1,RPL15,0.5,Correlation
PSAP,RPL15,0.5,Correlation
PSMD4,RPL15,0.5,Correlation
PSMD6,RPL15,0.5,Correlation
PTPN13,RPL15,0.5,Correlation
RAB40B,RPL15,0.5,Correlation
RNF130,RPL15,0.5,Correlation
ROBO1,RPL15,0.5,Correlation
ACTN1,RPL35A,1,Correlation
ADGRF5,RPL35A,0.5,Correlation
ANKRD17,RPL35A,0.5,Correlation
ANXA1,RPL35A,1,Correlation
AP2S1,RPL35A,0.5,Correlation
ARIH1,RPL35A,0.5,Correlation
ATP2C1,RPL35A,0.5,Correlation
ATP5E,RPL35A,0.5,Correlation
AURKAIP1,RPL35A,1,Correlation
BGN,RPL35A,1,Correlation
BPTF,RPL35A,0.5,Correlation
BTN3A3,RPL35A,0.5,Correlation
C1orf61,RPL35A,0.5,Correlation
C6orf106,RPL35A,0.5,Correlation
CDC16,RPL35A,0.5,Correlation
CDH11,RPL35A,0.5,Correlation
CELF1,RPL35A,0.5,Correlation
CLNS1A,RPL35A,1,Correlation
COA3,RPL35A,0.5,Correlation
COL4A1,RPL35A,1,Correlation
CREB3L2,RPL35A,0.5,Correlation
CREG1,RPL35A,0.5,Correlation
CSRP1,RPL35A,0.5,Correlation
CST3,RPL35A,0.5,Correlation
CTDSP2,RPL35A,1,Correlation
CTNNB1,RPL35A,0.5,Correlation
CXorf40B,RPL35A,0.5,Correlation
CYP1B1,RPL35A,0.5,Correlation
DCN,RPL35A,0.5,Correlation
DDX5,RPL35A,0.5,Correlation
DMD,RPL35A,0.5,Correlation
ERGIC2,RPL35A,1,Correlation
ERH,RPL35A,1,Correlation
FAM120A,RPL35A,1,Correlation
FAM168B,RPL35A,0.5,Correlation
FBN1,RPL35A,0.5,Correlation
GBAS,RPL35A,0.5,Correlation
GLTSCR2,RPL35A,0.5,Correlation
GULP1,RPL35A,0.5,Correlation
HCFC2,RPL35A,0.5,Correlation
HNRNPUL1,RPL35A,1,Correlation
ITGA6,RPL35A,1,Correlation
JAG1,RPL35A,0.5,Correlation
KAT7,RPL35A,0.5,Correlation
KCTD12,RPL35A,0.5,Correlation
KLC1,RPL35A,0.5,Correlation
MAN2A1,RPL35A,0.5,Correlation
MBNL2,RPL35A,1,Correlation
MCMBP,RPL35A,0.5,Correlation
MEST,RPL35A,0.5,Correlation
MGAT4A,RPL35A,0.5,Correlation
MLH3,RPL35A,0.5,Correlation
MON2,RPL35A,0.5,Correlation
MXI1,RPL35A,1,Correlation
MYD88,RPL35A,0.5,Correlation
NACA,RPL35A,0.5,Correlation
NDUFC2,RPL35A,0.5,Correlation
NDUFS5,RPL35A,1,Correlation
NSFL1C,RPL35A,0.5,Correlation
NUTF2,RPL35A,1,Correlation
OTUB1,RPL35A,0.5,Correlation
PABPC1,RPL35A,0.5,Correlation
PCDH9,RPL35A,0.5,Correlation
PDCL3,RPL35A,0.5,Correlation
PFDN1,RPL35A,0.5,Correlation
PFDN5,RPL35A,0.5,Correlation
PIAS3,RPL35A,0.5,Correlation
PLEKHB1,RPL35A,0.5,Correlation
PPP2CA,RPL35A,0.5,Correlation
PPP2CB,RPL35A,0.5,Correlation
PRKD1,RPL35A,0.5,Correlation
PSAP,RPL35A,0.5,Correlation
PSMD4,RPL35A,0.5,Correlation
PSMD6,RPL35A,0.5,Correlation
PTPN13,RPL35A,0.5,Correlation
RAB40B,RPL35A,0.5,Correlation
RNF130,RPL35A,0.5,Correlation
ROBO1,RPL35A,0.5,Correlation
RPL15,RPL35A,1,Correlation
ACTN1,RPL36AL,0.5,Correlation
ADGRF5,RPL36AL,1,Correlation
AHCTF1,RPL36AL,0.5,Correlation
ALDH3A2,RPL36AL,0.5,Correlation
ANKRD17,RPL36AL,1,Correlation
ANXA1,RPL36AL,0.5,Correlation
AP2S1,RPL36AL,1,Correlation
ARHGAP29,RPL36AL,0.5,Correlation
ATM,RPL36AL,0.5,Correlation
ATP2C1,RPL36AL,1,Correlation
ATP5C1,RPL36AL,0.5,Correlation
ATP5E,RPL36AL,1,Correlation
AURKAIP1,RPL36AL,0.5,Correlation
BGN,RPL36AL,0.5,Correlation
BPTF,RPL36AL,1,Correlation
BTN3A3,RPL36AL,1,Correlation
C14orf1,RPL36AL,0.5,Correlation
C6orf106,RPL36AL,1,Correlation
CCDC53,RPL36AL,0.5,Correlation
CCDC93,RPL36AL,0.5,Correlation
CCT3,RPL36AL,0.5,Correlation
CDC16,RPL36AL,1,Correlation
CELF1,RPL36AL,1,Correlation
CIAPIN1,RPL36AL,0.5,Correlation
CLCN5,RPL36AL,0.5,Correlation
CLNS1A,RPL36AL,0.5,Correlation
COA3,RPL36AL,1,Correlation
COL4A1,RPL36AL,0.5,Correlation
CREG1,RPL36AL,1,Correlation
CST3,RPL36AL,1,Correlation
CTDSP2,RPL36AL,0.5,Correlation
CXorf40B,RPL36AL,1,Correlation
DDX5,RPL36AL,1,Correlation
DLST,RPL36AL,0.5,Correlation
EIF2S2,RPL36AL,0.5,Correlation
ERGIC2,RPL36AL,0.5,Correlation
ERH,RPL36AL,0.5,Correlation
FAM120A,RPL36AL,0.5,Correlation
FAM168B,RPL36AL,1,Correlation
FBN1,RPL36AL,1,Correlation
FBXW7,RPL36AL,0.5,Correlation
GBAS,RPL36AL,1,Correlation
HMOX2,RPL36AL,0.5,Correlation
HNRNPH3,RPL36AL,0.5,Correlation
HNRNPUL1,RPL36AL,0.5,Correlation
HSP90AB1,RPL36AL,0.5,Correlation
IL1R1,RPL36AL,0.5,Correlation
ITGA6,RPL36AL,0.5,Correlation
KAT7,RPL36AL,1,Correlation
KDM6A,RPL36AL,0.866025404,Correlation
KLC1,RPL36AL,1,Correlation
KPNA6,RPL36AL,0.5,Correlation
MBNL2,RPL36AL,0.5,Correlation
MEST,RPL36AL,1,Correlation
MGAT4A,RPL36AL,1,Correlation
MLH3,RPL36AL,1,Correlation
MON2,RPL36AL,1,Correlation
MPHOSPH9,RPL36AL,0.5,Correlation
MRPL16,RPL36AL,0.5,Correlation
MRPS17,RPL36AL,0.5,Correlation
MXI1,RPL36AL,0.5,Correlation
MYD88,RPL36AL,1,Correlation
NACA,RPL36AL,1,Correlation
NDUFC2,RPL36AL,1,Correlation
NDUFS5,RPL36AL,0.5,Correlation
NISCH,RPL36AL,0.5,Correlation
NPEPPS,RPL36AL,0.5,Correlation
NPTX2,RPL36AL,0.5,Correlation
NSFL1C,RPL36AL,1,Correlation
NUTF2,RPL36AL,0.5,Correlation
OTUB1,RPL36AL,1,Correlation
PABPC1,RPL36AL,1,Correlation
PCDH9,RPL36AL,1,Correlation
PDCL3,RPL36AL,1,Correlation
PFDN1,RPL36AL,1,Correlation
PFDN5,RPL36AL,1,Correlation
PI4KA,RPL36AL,0.5,Correlation
PIAS3,RPL36AL,1,Correlation
PITPNB,RPL36AL,0.5,Correlation
PLEKHB1,RPL36AL,1,Correlation
PLOD2,RPL36AL,0.5,Correlation
PPFIA1,RPL36AL,0.5,Correlation
PPP1R7,RPL36AL,0.5,Correlation
PPP2CA,RPL36AL,1,Correlation
PPP2CB,RPL36AL,1,Correlation
PRKD1,RPL36AL,1,Correlation
PRPF3,RPL36AL,0.5,Correlation
PSAP,RPL36AL,1,Correlation
PSMD4,RPL36AL,1,Correlation
PSMD6,RPL36AL,1,Correlation
PTPN13,RPL36AL,1,Correlation
RAB40B,RPL36AL,1,Correlation
RAP1GDS1,RPL36AL,0.5,Correlation
RBM15,RPL36AL,0.5,Correlation
RNF130,RPL36AL,1,Correlation
RNF7,RPL36AL,0.5,Correlation
ROBO1,RPL36AL,1,Correlation
RPL15,RPL36AL,0.5,Correlation
RPL35A,RPL36AL,0.5,Correlation
ACTN1,RPL37,0.5,Correlation
ANXA1,RPL37,0.5,Correlation
ARIH1,RPL37,1,Correlation
AURKAIP1,RPL37,0.5,Correlation
BGN,RPL37,0.5,Correlation
C1orf61,RPL37,1,Correlation
CDH11,RPL37,1,Correlation
CLNS1A,RPL37,0.5,Correlation
COL4A1,RPL37,0.5,Correlation
COPG1,RPL37,0.5,Correlation
CREB3L2,RPL37,1,Correlation
CSRP1,RPL37,1,Correlation
CTDSP2,RPL37,0.5,Correlation
CTNNB1,RPL37,1,Correlation
CYP1B1,RPL37,1,Correlation
DCN,RPL37,1,Correlation
DMD,RPL37,1,Correlation
DST,RPL37,0.5,Correlation
ERGIC2,RPL37,0.5,Correlation
ERH,RPL37,0.5,Correlation
FAM120A,RPL37,0.5,Correlation
GLTSCR2,RPL37,1,Correlation
GULP1,RPL37,1,Correlation
HCFC2,RPL37,1,Correlation
HNRNPUL1,RPL37,0.5,Correlation
ID2,RPL37,0.5,Correlation
ITGA6,RPL37,0.5,Correlation
JAG1,RPL37,1,Correlation
KCTD12,RPL37,1,Correlation
MAN2A1,RPL37,1,Correlation
MBNL2,RPL37,0.5,Correlation
MCMBP,RPL37,1,Correlation
MXI1,RPL37,0.5,Correlation
NDUFS5,RPL37,0.5,Correlation
NKTR,RPL37,0.5,Correlation
NUTF2,RPL37,0.5,Correlation
ORAI2,RPL37,0.5,Correlation
POGZ,RPL37,0.5,Correlation
POLR2M,RPL37,0.5,Correlation
RPL12,RPL37,0.5,Correlation
RPL15,RPL37,0.5,Correlation
RPL35A,RPL37,0.5,Correlation
ACTN1,RPLP2,0.5,Correlation
ADGRF5,RPLP2,1,Correlation
AHCTF1,RPLP2,0.5,Correlation
ALDH3A2,RPLP2,0.5,Correlation
ANKRD17,RPLP2,1,Correlation
ANXA1,RPLP2,0.5,Correlation
AP2S1,RPLP2,1,Correlation
ARHGAP29,RPLP2,0.5,Correlation
ATM,RPLP2,0.5,Correlation
ATP2C1,RPLP2,1,Correlation
ATP5C1,RPLP2,0.5,Correlation
ATP5E,RPLP2,1,Correlation
AURKAIP1,RPLP2,0.5,Correlation
BGN,RPLP2,0.5,Correlation
BPTF,RPLP2,1,Correlation
BTN3A3,RPLP2,1,Correlation
C14orf1,RPLP2,0.5,Correlation
C6orf106,RPLP2,1,Correlation
CCDC53,RPLP2,0.5,Correlation
CCDC93,RPLP2,0.5,Correlation
CCT3,RPLP2,0.5,Correlation
CDC16,RPLP2,1,Correlation
CELF1,RPLP2,1,Correlation
CIAPIN1,RPLP2,0.5,Correlation
CLCN5,RPLP2,0.5,Correlation
CLNS1A,RPLP2,0.5,Correlation
COA3,RPLP2,1,Correlation
COL4A1,RPLP2,0.5,Correlation
CREG1,RPLP2,1,Correlation
CST3,RPLP2,1,Correlation
CTDSP2,RPLP2,0.5,Correlation
CXorf40B,RPLP2,1,Correlation
DDX5,RPLP2,1,Correlation
DLST,RPLP2,0.5,Correlation
EIF2S2,RPLP2,0.5,Correlation
ERGIC2,RPLP2,0.5,Correlation
ERH,RPLP2,0.5,Correlation
FAM120A,RPLP2,0.5,Correlation
FAM168B,RPLP2,1,Correlation
FBN1,RPLP2,1,Correlation
FBXW7,RPLP2,0.5,Correlation
GBAS,RPLP2,1,Correlation
HMOX2,RPLP2,0.5,Correlation
HNRNPH3,RPLP2,0.5,Correlation
HNRNPUL1,RPLP2,0.5,Correlation
HSP90AB1,RPLP2,0.5,Correlation
IL1R1,RPLP2,0.5,Correlation
ITGA6,RPLP2,0.5,Correlation
KAT7,RPLP2,1,Correlation
KDM6A,RPLP2,0.866025404,Correlation
KLC1,RPLP2,1,Correlation
KPNA6,RPLP2,0.5,Correlation
MBNL2,RPLP2,0.5,Correlation
MEST,RPLP2,1,Correlation
MGAT4A,RPLP2,1,Correlation
MLH3,RPLP2,1,Correlation
MON2,RPLP2,1,Correlation
MPHOSPH9,RPLP2,0.5,Correlation
MRPL16,RPLP2,0.5,Correlation
MRPS17,RPLP2,0.5,Correlation
MXI1,RPLP2,0.5,Correlation
MYD88,RPLP2,1,Correlation
NACA,RPLP2,1,Correlation
NDUFC2,RPLP2,1,Correlation
NDUFS5,RPLP2,0.5,Correlation
NISCH,RPLP2,0.5,Correlation
NPEPPS,RPLP2,0.5,Correlation
NPTX2,RPLP2,0.5,Correlation
NSFL1C,RPLP2,1,Correlation
NUTF2,RPLP2,0.5,Correlation
OTUB1,RPLP2,1,Correlation
PABPC1,RPLP2,1,Correlation
PCDH9,RPLP2,1,Correlation
PDCL3,RPLP2,1,Correlation
PFDN1,RPLP2,1,Correlation
PFDN5,RPLP2,1,Correlation
PI4KA,RPLP2,0.5,Correlation
PIAS3,RPLP2,1,Correlation
PITPNB,RPLP2,0.5,Correlation
PLEKHB1,RPLP2,1,Correlation
PLOD2,RPLP2,0.5,Correlation
PPFIA1,RPLP2,0.5,Correlation
PPP1R7,RPLP2,0.5,Correlation
PPP2CA,RPLP2,1,Correlation
PPP2CB,RPLP2,1,Correlation
PRKD1,RPLP2,1,Correlation
PRPF3,RPLP2,0.5,Correlation
PSAP,RPLP2,1,Correlation
PSMD4,RPLP2,1,Correlation
PSMD6,RPLP2,1,Correlation
PTPN13,RPLP2,1,Correlation
RAB40B,RPLP2,1,Correlation
RAP1GDS1,RPLP2,0.5,Correlation
RBM15,RPLP2,0.5,Correlation
RNF130,RPLP2,1,Correlation
RNF7,RPLP2,0.5,Correlation
ROBO1,RPLP2,1,Correlation
RPL15,RPLP2,0.5,Correlation
RPL35A,RPLP2,0.5,Correlation
RPL36AL,RPLP2,1,Correlation
ACTN1,RPSA,1,Correlation
ADGRF5,RPSA,0.5,Correlation
ANKRD17,RPSA,0.5,Correlation
ANXA1,RPSA,1,Correlation
AP2S1,RPSA,0.5,Correlation
ARIH1,RPSA,0.5,Correlation
ATP2C1,RPSA,0.5,Correlation
ATP5E,RPSA,0.5,Correlation
AURKAIP1,RPSA,1,Correlation
BGN,RPSA,1,Correlation
BPTF,RPSA,0.5,Correlation
BTN3A3,RPSA,0.5,Correlation
C1orf61,RPSA,0.5,Correlation
C6orf106,RPSA,0.5,Correlation
CDC16,RPSA,0.5,Correlation
CDH11,RPSA,0.5,Correlation
CELF1,RPSA,0.5,Correlation
CLNS1A,RPSA,1,Correlation
COA3,RPSA,0.5,Correlation
COL4A1,RPSA,1,Correlation
CREB3L2,RPSA,0.5,Correlation
CREG1,RPSA,0.5,Correlation
CSRP1,RPSA,0.5,Correlation
CST3,RPSA,0.5,Correlation
CTDSP2,RPSA,1,Correlation
CTNNB1,RPSA,0.5,Correlation
CXorf40B,RPSA,0.5,Correlation
CYP1B1,RPSA,0.5,Correlation
DCN,RPSA,0.5,Correlation
DDX5,RPSA,0.5,Correlation
DMD,RPSA,0.5,Correlation
ERGIC2,RPSA,1,Correlation
ERH,RPSA,1,Correlation
FAM120A,RPSA,1,Correlation
FAM168B,RPSA,0.5,Correlation
FBN1,RPSA,0.5,Correlation
GBAS,RPSA,0.5,Correlation
GLTSCR2,RPSA,0.5,Correlation
GULP1,RPSA,0.5,Correlation
HCFC2,RPSA,0.5,Correlation
HNRNPUL1,RPSA,1,Correlation
ITGA6,RPSA,1,Correlation
JAG1,RPSA,0.5,Correlation
KAT7,RPSA,0.5,Correlation
KCTD12,RPSA,0.5,Correlation
KLC1,RPSA,0.5,Correlation
MAN2A1,RPSA,0.5,Correlation
MBNL2,RPSA,1,Correlation
MCMBP,RPSA,0.5,Correlation
MEST,RPSA,0.5,Correlation
MGAT4A,RPSA,0.5,Correlation
MLH3,RPSA,0.5,Correlation
MON2,RPSA,0.5,Correlation
MXI1,RPSA,1,Correlation
MYD88,RPSA,0.5,Correlation
NACA,RPSA,0.5,Correlation
NDUFC2,RPSA,0.5,Correlation
NDUFS5,RPSA,1,Correlation
NSFL1C,RPSA,0.5,Correlation
NUTF2,RPSA,1,Correlation
OTUB1,RPSA,0.5,Correlation
PABPC1,RPSA,0.5,Correlation
PCDH9,RPSA,0.5,Correlation
PDCL3,RPSA,0.5,Correlation
PFDN1,RPSA,0.5,Correlation
PFDN5,RPSA,0.5,Correlation
PIAS3,RPSA,0.5,Correlation
PLEKHB1,RPSA,0.5,Correlation
PPP2CA,RPSA,0.5,Correlation
PPP2CB,RPSA,0.5,Correlation
PRKD1,RPSA,0.5,Correlation
PSAP,RPSA,0.5,Correlation
PSMD4,RPSA,0.5,Correlation
PSMD6,RPSA,0.5,Correlation
PTPN13,RPSA,0.5,Correlation
RAB40B,RPSA,0.5,Correlation
RNF130,RPSA,0.5,Correlation
ROBO1,RPSA,0.5,Correlation
RPL15,RPSA,1,Correlation
RPL35A,RPSA,1,Correlation
RPL36AL,RPSA,0.5,Correlation
RPL37,RPSA,0.5,Correlation
RPLP2,RPSA,0.5,Correlation
ADGRF5,RSAD1,0.5,Correlation
AHCTF1,RSAD1,1,Correlation
ALDH3A2,RSAD1,1,Correlation
ALPK1,RSAD1,0.5,Correlation
ANKRD17,RSAD1,0.5,Correlation
AP2S1,RSAD1,0.5,Correlation
ARHGAP29,RSAD1,1,Correlation
ATM,RSAD1,1,Correlation
ATP2C1,RSAD1,0.5,Correlation
ATP5C1,RSAD1,1,Correlation
ATP5E,RSAD1,0.5,Correlation
BBIP1,RSAD1,0.5,Correlation
BPTF,RSAD1,0.5,Correlation
BTN3A3,RSAD1,0.5,Correlation
C14orf1,RSAD1,1,Correlation
C6orf106,RSAD1,0.5,Correlation
CCDC53,RSAD1,1,Correlation
CCDC93,RSAD1,1,Correlation
CCT3,RSAD1,1,Correlation
CDC16,RSAD1,0.5,Correlation
CELF1,RSAD1,0.5,Correlation
CEP170B,RSAD1,0.5,Correlation
CIAPIN1,RSAD1,1,Correlation
CLCN5,RSAD1,1,Correlation
COA3,RSAD1,0.5,Correlation
CREG1,RSAD1,0.5,Correlation
CST3,RSAD1,0.5,Correlation
CXorf40B,RSAD1,0.5,Correlation
DDX5,RSAD1,0.5,Correlation
DLST,RSAD1,1,Correlation
EIF2S2,RSAD1,1,Correlation
FAM129A,RSAD1,0.5,Correlation
FAM168B,RSAD1,0.5,Correlation
FBN1,RSAD1,0.5,Correlation
FBXW7,RSAD1,1,Correlation
GBAS,RSAD1,0.5,Correlation
HBB,RSAD1,0.5,Correlation
HMOX2,RSAD1,1,Correlation
HNRNPH3,RSAD1,1,Correlation
HSP90AB1,RSAD1,1,Correlation
IL1R1,RSAD1,1,Correlation
KAT7,RSAD1,0.5,Correlation
KDM6A,RSAD1,0.866025404,Correlation
KLC1,RSAD1,0.5,Correlation
KPNA6,RSAD1,1,Correlation
LYRM1,RSAD1,0.5,Correlation
MEST,RSAD1,0.5,Correlation
MGAT4A,RSAD1,0.5,Correlation
MLH3,RSAD1,0.5,Correlation
MON2,RSAD1,0.5,Correlation
MPHOSPH9,RSAD1,1,Correlation
MRPL16,RSAD1,1,Correlation
MRPS17,RSAD1,1,Correlation
MYD88,RSAD1,0.5,Correlation
NACA,RSAD1,0.5,Correlation
NDUFC2,RSAD1,0.5,Correlation
NISCH,RSAD1,1,Correlation
NPEPPS,RSAD1,1,Correlation
NPTX2,RSAD1,1,Correlation
NSFL1C,RSAD1,0.5,Correlation
OTUB1,RSAD1,0.5,Correlation
PABPC1,RSAD1,0.5,Correlation
PCDH9,RSAD1,0.5,Correlation
PDCL3,RSAD1,0.5,Correlation
PFDN1,RSAD1,0.5,Correlation
PFDN5,RSAD1,0.5,Correlation
PI4KA,RSAD1,1,Correlation
PIAS3,RSAD1,0.5,Correlation
PITPNB,RSAD1,1,Correlation
PLEKHB1,RSAD1,0.5,Correlation
PLOD2,RSAD1,1,Correlation
PPFIA1,RSAD1,1,Correlation
PPP1R7,RSAD1,1,Correlation
PPP2CA,RSAD1,0.5,Correlation
PPP2CB,RSAD1,0.5,Correlation
PRKD1,RSAD1,0.5,Correlation
PRPF3,RSAD1,1,Correlation
PSAP,RSAD1,0.5,Correlation
PSMD4,RSAD1,0.5,Correlation
PSMD6,RSAD1,0.5,Correlation
PTPN13,RSAD1,0.5,Correlation
RAB40B,RSAD1,0.5,Correlation
RAP1GDS1,RSAD1,1,Correlation
RBM15,RSAD1,1,Correlation
RNF130,RSAD1,0.5,Correlation
RNF7,RSAD1,1,Correlation
ROBO1,RSAD1,0.5,Correlation
RPL36AL,RSAD1,0.5,Correlation
RPLP2,RSAD1,0.5,Correlation
ADGRF5,RUVBL2,0.866025404,Correlation
AHCTF1,RUVBL2,0.866025404,Correlation
ALDH3A2,RUVBL2,0.866025404,Correlation
ANKRD17,RUVBL2,0.866025404,Correlation
AP2S1,RUVBL2,0.866025404,Correlation
ARHGAP29,RUVBL2,0.866025404,Correlation
ATM,RUVBL2,0.866025404,Correlation
ATP2C1,RUVBL2,0.866025404,Correlation
ATP5C1,RUVBL2,0.866025404,Correlation
ATP5E,RUVBL2,0.866025404,Correlation
BPTF,RUVBL2,0.866025404,Correlation
BTN3A3,RUVBL2,0.866025404,Correlation
C14orf1,RUVBL2,0.866025404,Correlation
C6orf106,RUVBL2,0.866025404,Correlation
CCDC53,RUVBL2,0.866025404,Correlation
CCDC93,RUVBL2,0.866025404,Correlation
CCT3,RUVBL2,0.866025404,Correlation
CDC16,RUVBL2,0.866025404,Correlation
CELF1,RUVBL2,0.866025404,Correlation
CIAPIN1,RUVBL2,0.866025404,Correlation
CLCN5,RUVBL2,0.866025404,Correlation
COA3,RUVBL2,0.866025404,Correlation
CREG1,RUVBL2,0.866025404,Correlation
CST3,RUVBL2,0.866025404,Correlation
CXorf40B,RUVBL2,0.866025404,Correlation
DDX5,RUVBL2,0.866025404,Correlation
DLST,RUVBL2,0.866025404,Correlation
EIF2S2,RUVBL2,0.866025404,Correlation
FAM168B,RUVBL2,0.866025404,Correlation
FBN1,RUVBL2,0.866025404,Correlation
FBXW7,RUVBL2,0.866025404,Correlation
GBAS,RUVBL2,0.866025404,Correlation
HMOX2,RUVBL2,0.866025404,Correlation
